slide,source,class,tag,filename,x,y,p_gland_virchow2,p_gland_uni2,p_gland_phikon-v2,p_gland_ensemble
S14-1069-1-6,virchow2,non-gland,high_conf,S14-1069-1-6_x16384_y34304_hi.png,16384,34304,0.00498227,0.27786472,0.425844,0.23623033
S14-1069-1-6,virchow2,non-gland,high_conf,S14-1069-1-6_x18944_y42496_hi.png,18944,42496,0.005139611,0.1187934,0.08756385,0.07049895
S14-1069-1-6,virchow2,non-gland,high_conf,S14-1069-1-6_x23040_y28672_hi.png,23040,28672,0.0053018946,0.0007437029,0.01566365,0.007236416
S14-1069-1-6,virchow2,non-gland,high_conf,S14-1069-1-6_x17920_y40448_hi.png,17920,40448,0.0053018946,0.013020489,0.07807816,0.032133516
S14-1069-1-6,virchow2,non-gland,high_conf,S14-1069-1-6_x26624_y28160_hi.png,26624,28160,0.0053018946,0.0269635,0.20753574,0.07993371
S14-1069-1-6,virchow2,non-gland,high_conf,S14-1069-1-6_x30720_y27136_hi.png,30720,27136,0.0053432565,0.02017732,0.0071214284,0.010880668
S14-1069-1-6,virchow2,non-gland,high_conf,S14-1069-1-6_x19968_y43520_hi.png,19968,43520,0.005641909,0.15817435,0.09877259,0.08752962
S14-1069-1-6,virchow2,non-gland,high_conf,S14-1069-1-6_x29696_y27136_hi.png,29696,27136,0.0056859064,0.06512755,0.009859855,0.026891103
S14-1069-1-6,virchow2,non-gland,boundary,S14-1069-1-6_x82432_y34304_bd.png,82432,34304,0.49951175,0.14223188,0.544317,0.39535356
S14-1069-1-6,virchow2,non-gland,boundary,S14-1069-1-6_x35840_y27136_bd.png,35840,27136,0.49902347,0.56352806,0.29421496,0.4522555
S14-1069-1-6,virchow2,non-gland,boundary,S14-1069-1-6_x93184_y29696_bd.png,93184,29696,0.49902347,0.38456538,0.5175404,0.46704307
S14-1069-1-6,virchow2,non-gland,boundary,S14-1069-1-6_x14848_y26112_bd.png,14848,26112,0.49902347,0.30445513,0.2685576,0.35734543
S14-1069-1-6,virchow2,non-gland,boundary,S14-1069-1-6_x37888_y30720_bd.png,37888,30720,0.49804688,0.59419805,0.2351084,0.4424511
S14-1069-1-6,virchow2,non-gland,boundary,S14-1069-1-6_x71680_y39424_bd.png,71680,39424,0.49755862,0.60673153,0.25275272,0.4523476
S14-1069-1-6,virchow2,non-gland,boundary,S14-1069-1-6_x75776_y25600_bd.png,75776,25600,0.49688724,0.78530854,0.8283842,0.7035267
S14-1069-1-6,virchow2,non-gland,boundary,S14-1069-1-6_x56320_y34816_bd.png,56320,34816,0.4965821,0.38537464,0.21601154,0.36598942
S14-1069-1-6,virchow2,non-gland,boundary,S14-1069-1-6_x19968_y28672_bd.png,19968,28672,0.49633795,0.5966682,0.26284185,0.45194933
S14-1069-1-6,virchow2,non-gland,boundary,S14-1069-1-6_x79872_y20992_bd.png,79872,20992,0.49609384,0.40415466,0.50823903,0.46949586
S14-1069-1-6,virchow2,non-gland,boundary,S14-1069-1-6_x52736_y31744_bd.png,52736,31744,0.49609384,0.31531414,0.43050647,0.4139715
S14-1069-1-6,virchow2,non-gland,boundary,S14-1069-1-6_x60928_y29696_bd.png,60928,29696,0.4941409,0.5567009,0.4702196,0.5070205
S14-1069-1-6,virchow2,non-gland,boundary,S14-1069-1-6_x48128_y41472_bd.png,48128,41472,0.4934086,0.088820286,0.7799929,0.4540739
S14-1069-1-6,virchow2,non-gland,boundary,S14-1069-1-6_x69120_y31232_bd.png,69120,31232,0.4932255,0.2560871,0.43458128,0.3946313
S14-1069-1-6,virchow2,non-gland,boundary,S14-1069-1-6_x30208_y32768_bd.png,30208,32768,0.49316448,0.3526475,0.5865228,0.47744492
S14-1069-1-6,virchow2,non-gland,boundary,S14-1069-1-6_x83968_y36864_bd.png,83968,36864,0.49316448,0.7806625,0.47944275,0.58442324
S14-1069-1-6,virchow2,non-gland,boundary,S14-1069-1-6_x79360_y36352_bd.png,79360,36352,0.49316448,0.6171666,0.40380192,0.504711
S14-1069-1-6,virchow2,non-gland,boundary,S14-1069-1-6_x97280_y23552_bd.png,97280,23552,0.49316448,0.8349459,0.7287483,0.6856196
S14-1069-1-6,virchow2,non-gland,boundary,S14-1069-1-6_x33280_y46592_bd.png,33280,46592,0.49316448,0.5173575,0.44251603,0.484346
S14-1069-1-6,virchow2,non-gland,boundary,S14-1069-1-6_x25600_y36864_bd.png,25600,36864,0.49316448,0.3437822,0.23440666,0.35711777
S14-1069-1-6,virchow2,non-gland,boundary,S14-1069-1-6_x35328_y31744_bd.png,35328,31744,0.4929204,0.5343695,0.44854704,0.49194562
S14-1069-1-6,virchow2,non-gland,boundary,S14-1069-1-6_x38400_y34304_bd.png,38400,34304,0.4926763,0.31320965,0.4238157,0.40990055
S14-1069-1-6,virchow2,non-gland,boundary,S14-1069-1-6_x97280_y27648_bd.png,97280,27648,0.4924322,0.11596071,0.3951342,0.33450904
S14-1069-1-6,virchow2,non-gland,boundary,S14-1069-1-6_x88064_y13824_bd.png,88064,13824,0.49218813,0.38306418,0.8110782,0.5621102
S14-1069-1-6,virchow2,non-gland,boundary,S14-1069-1-6_x62464_y26624_bd.png,62464,26624,0.49218813,0.39373466,0.23091975,0.37228084
S14-1069-1-6,virchow2,non-gland,boundary,S14-1069-1-6_x55808_y34816_bd.png,55808,34816,0.49096778,0.60751766,0.31531414,0.47126654
S14-1069-1-6,virchow2,non-gland,boundary,S14-1069-1-6_x39424_y33280_bd.png,39424,33280,0.4902356,0.38537464,0.23370634,0.3697722
S14-1069-1-6,virchow2,non-gland,boundary,S14-1069-1-6_x30208_y53248_bd.png,30208,53248,0.48999158,0.39676917,0.4107563,0.4325057
S14-1069-1-6,virchow2,non-gland,boundary,S14-1069-1-6_x53760_y38400_bd.png,53760,38400,0.48925945,0.35913932,0.4172715,0.4218901
S14-1069-1-6,virchow2,non-gland,boundary,S14-1069-1-6_x66048_y16384_bd.png,66048,16384,0.4882834,0.65068924,0.7826625,0.64054507
S14-1069-1-6,virchow2,non-gland,boundary,S14-1069-1-6_x62976_y26624_bd.png,62976,26624,0.4882834,0.6580331,0.2062538,0.45085678
S14-1069-1-6,virchow2,non-gland,boundary,S14-1069-1-6_x37888_y34816_bd.png,37888,34816,0.4880394,0.19012183,0.11047115,0.26287746
S14-1069-1-6,virchow2,non-gland,boundary,S14-1069-1-6_x55808_y26112_bd.png,55808,26112,0.48779538,0.22746935,0.048496004,0.2545869
S14-1069-1-6,virchow2,non-gland,boundary,S14-1069-1-6_x65536_y27136_bd.png,65536,27136,0.4877344,0.35465658,0.2739627,0.3721179
S14-1069-1-6,virchow2,non-gland,boundary,S14-1069-1-6_x11776_y28672_bd.png,11776,28672,0.4873074,0.06052939,0.3647776,0.3042048
S14-1069-1-6,virchow2,non-gland,boundary,S14-1069-1-6_x44032_y40960_bd.png,44032,40960,0.4873074,0.2666436,0.61277324,0.45557475
S14-1069-1-6,virchow2,non-gland,boundary,S14-1069-1-6_x65024_y25600_bd.png,65024,25600,0.48633155,0.47049332,0.39280257,0.44987583
S14-1069-1-6,virchow2,non-gland,boundary,S14-1069-1-6_x60416_y36352_bd.png,60416,36352,0.48633155,0.2110914,0.27357438,0.32366577
S14-1069-1-6,virchow2,non-gland,boundary,S14-1069-1-6_x27136_y37888_bd.png,27136,37888,0.48633155,0.49182203,0.253861,0.41067156
S14-1069-1-6,virchow2,non-gland,boundary,S14-1069-1-6_x86016_y32768_bd.png,86016,32768,0.4843801,0.3429015,0.6855286,0.5042701
S14-1069-1-6,virchow2,non-gland,boundary,S14-1069-1-6_x61440_y33280_bd.png,61440,33280,0.48364842,0.31405056,0.2509128,0.34953725
S14-1069-1-6,virchow2,non-gland,boundary,S14-1069-1-6_x49152_y29696_bd.png,49152,29696,0.48364842,0.35689482,0.5395898,0.46004438
S14-1069-1-6,virchow2,non-gland,boundary,S14-1069-1-6_x76288_y34304_bd.png,76288,34304,0.48340452,0.07316472,0.6226888,0.393086
S14-1069-1-6,virchow2,non-gland,boundary,S14-1069-1-6_x79872_y36864_bd.png,79872,36864,0.48206335,0.5445289,0.46392995,0.49684072
S14-1069-1-6,virchow2,non-gland,boundary,S14-1069-1-6_x22528_y32256_bd.png,22528,32256,0.48145384,0.14318772,0.5758266,0.40015602
S14-1069-1-6,virchow2,non-gland,boundary,S14-1069-1-6_x69632_y39424_bd.png,69632,39424,0.4809662,0.44685677,0.20882359,0.37888217
S14-1069-1-6,virchow2,non-gland,boundary,S14-1069-1-6_x95232_y23040_bd.png,95232,23040,0.47999114,0.9348725,0.8879841,0.76761585
S14-1069-1-6,virchow2,non-gland,boundary,S14-1069-1-6_x59392_y36352_bd.png,59392,36352,0.4795037,0.33982763,0.2213507,0.346894
S14-1069-1-6,virchow2,non-gland,boundary,S14-1069-1-6_x40960_y35840_bd.png,40960,35840,0.4795037,0.5784482,0.21272224,0.4235581
S14-1069-1-6,virchow2,non-gland,boundary,S14-1069-1-6_x61440_y36864_bd.png,61440,36864,0.4795037,0.49182203,0.4795646,0.4836301
S14-1069-1-6,hardvote,gland,high_conf,S14-1069-1-6_x49152_y27648_hi.png,49152,27648,0.9986541,0.99155444,0.9825575,0.99092203
S14-1069-1-6,hardvote,gland,high_conf,S14-1069-1-6_x70144_y23040_hi.png,70144,23040,0.99827254,0.9883128,0.9834705,0.9900186
S14-1069-1-6,hardvote,gland,high_conf,S14-1069-1-6_x9728_y27136_hi.png,9728,27136,0.99586606,0.98657167,0.9863631,0.98960024
S14-1069-1-6,hardvote,gland,high_conf,S14-1069-1-6_x10240_y26624_hi.png,10240,26624,0.98892784,0.98951083,0.9798227,0.9860871
S14-1069-1-6,hardvote,gland,high_conf,S14-1069-1-6_x43008_y26112_hi.png,43008,26112,0.99824536,0.9918121,0.9678993,0.9859856
S14-1069-1-6,hardvote,gland,high_conf,S14-1069-1-6_x68096_y24576_hi.png,68096,24576,0.99970406,0.99580115,0.9600627,0.98518926
S14-1069-1-6,hardvote,gland,high_conf,S14-1069-1-6_x60416_y17408_hi.png,60416,17408,0.9883128,0.9830851,0.98187524,0.98442435
S14-1069-1-6,hardvote,gland,high_conf,S14-1069-1-6_x54784_y18944_hi.png,54784,18944,0.9951703,0.97023994,0.9840936,0.98316795
S14-1069-1-6,hardvote,gland,high_conf,S14-1069-1-6_x43008_y26624_hi.png,43008,26624,0.9964064,0.98087597,0.9700135,0.9824319
S14-1069-1-6,hardvote,gland,high_conf,S14-1069-1-6_x42496_y28672_hi.png,42496,28672,0.992062,0.987375,0.96741027,0.9822824
S14-1069-1-6,hardvote,gland,high_conf,S14-1069-1-6_x43008_y28672_hi.png,43008,28672,0.98975134,0.9804314,0.97482115,0.98166794
S14-1069-1-6,hardvote,gland,high_conf,S14-1069-1-6_x20992_y37376_hi.png,20992,37376,0.99961406,0.9785493,0.9656413,0.9812682
S14-1069-1-6,hardvote,gland,high_conf,S14-1069-1-6_x15360_y33792_hi.png,15360,33792,0.99611557,0.97966766,0.96741027,0.9810645
S14-1069-1-6,hardvote,gland,high_conf,S14-1069-1-6_x10240_y29184_hi.png,10240,29184,0.99448806,0.9811669,0.96741027,0.9810217
S14-1069-1-6,hardvote,gland,high_conf,S14-1069-1-6_x62976_y31744_hi.png,62976,31744,0.9884919,0.9949397,0.9591543,0.98086196
S14-1069-1-6,hardvote,gland,high_conf,S14-1069-1-6_x13312_y34304_hi.png,13312,34304,0.99509466,0.98951083,0.95791227,0.98083925
S14-1069-1-6,hardvote,gland,high_conf,S14-1069-1-6_x51200_y29184_hi.png,51200,29184,0.9978173,0.994615,0.94776917,0.9800672
S14-1069-1-6,hardvote,gland,high_conf,S14-1069-1-6_x45056_y27136_hi.png,45056,27136,0.98625773,0.98549646,0.96741027,0.9797215
S14-1069-1-6,hardvote,gland,high_conf,S14-1069-1-6_x18944_y29696_hi.png,18944,29696,0.9896718,0.9798227,0.9615338,0.9770095
S14-1069-1-6,hardvote,gland,high_conf,S14-1069-1-6_x39424_y28672_hi.png,39424,28672,0.9995122,0.97754294,0.9539661,0.9770071
S14-1069-1-6,hardvote,gland,high_conf,S14-1069-1-6_x31232_y31744_hi.png,31232,31744,0.9804314,0.9740426,0.9761292,0.9768677
S14-1069-1-6,hardvote,gland,high_conf,S14-1069-1-6_x45568_y32256_hi.png,45568,32256,0.9904406,0.95791227,0.98102194,0.97645825
S14-1069-1-6,hardvote,gland,high_conf,S14-1069-1-6_x20480_y33280_hi.png,20480,33280,0.99948066,0.966156,0.96182173,0.9758195
S14-1069-1-6,hardvote,gland,high_conf,S14-1069-1-6_x91648_y26112_hi.png,91648,26112,0.9964064,0.9750122,0.9559813,0.9758
S14-1069-1-6,hardvote,gland,high_conf,S14-1069-1-6_x19456_y36352_hi.png,19456,36352,0.9989183,0.98677725,0.94122344,0.97563964
S14-1069-1-6,hardvote,gland,high_conf,S14-1069-1-6_x45056_y28160_hi.png,45056,28160,0.9591543,0.9871788,0.97966766,0.97533363
S14-1069-1-6,hardvote,gland,high_conf,S14-1069-1-6_x45056_y26624_hi.png,45056,26624,0.99553156,0.96405166,0.96485513,0.9748128
S14-1069-1-6,hardvote,gland,high_conf,S14-1069-1-6_x64512_y31232_hi.png,64512,31232,0.9977482,0.9832145,0.93581736,0.97226
S14-1069-1-6,hardvote,gland,high_conf,S14-1069-1-6_x13312_y33792_hi.png,13312,33792,0.9952448,0.9968273,0.9224824,0.9715182
S14-1069-1-6,hardvote,gland,high_conf,S14-1069-1-6_x43008_y28160_hi.png,43008,28160,0.9724148,0.98582757,0.9532751,0.9705059
S14-1069-1-6,hardvote,gland,high_conf,S14-1069-1-6_x52736_y19968_hi.png,52736,19968,0.98527133,0.9433476,0.9825575,0.97039217
S14-1069-1-6,hardvote,gland,high_conf,S14-1069-1-6_x29184_y31744_hi.png,29184,31744,0.9900636,0.9914225,0.9284088,0.969965
S14-1069-1-6,hardvote,gland,high_conf,S14-1069-1-6_x51200_y28672_hi.png,51200,28672,0.98527133,0.99155444,0.9329437,0.9699232
S14-1069-1-6,hardvote,gland,high_conf,S14-1069-1-6_x51200_y28160_hi.png,51200,28160,0.99155444,0.96485513,0.95257413,0.96966124
S14-1069-1-6,hardvote,gland,high_conf,S14-1069-1-6_x51712_y29696_hi.png,51712,29696,0.99242276,0.9861514,0.92944044,0.9693382
S14-1069-1-6,hardvote,gland,high_conf,S14-1069-1-6_x70656_y22528_hi.png,70656,22528,0.98975134,0.99361163,0.9224824,0.96861506
S14-1069-1-6,hardvote,gland,high_conf,S14-1069-1-6_x52224_y29184_hi.png,52224,29184,0.9927672,0.9757624,0.9334308,0.96732014
S14-1069-1-6,hardvote,gland,high_conf,S14-1069-1-6_x62976_y32256_hi.png,62976,32256,0.9962346,0.9942697,0.908618,0.9663741
S14-1069-1-6,hardvote,gland,high_conf,S14-1069-1-6_x42496_y26624_hi.png,42496,26624,0.9942697,0.9798227,0.9241418,0.9660781
S14-1069-1-6,hardvote,gland,high_conf,S14-1069-1-6_x72704_y23040_hi.png,72704,23040,0.97684664,0.95292586,0.9651191,0.9649639
S14-1069-1-6,hardvote,gland,high_conf,S14-1069-1-6_x69632_y23040_hi.png,69632,23040,0.9962346,0.97997653,0.91789335,0.9647015
S14-1069-1-6,hardvote,gland,high_conf,S14-1069-1-6_x40960_y28160_hi.png,40960,28160,0.98942953,0.96741027,0.9353465,0.96406204
S14-1069-1-6,hardvote,gland,high_conf,S14-1069-1-6_x45056_y29696_hi.png,45056,29696,0.96458924,0.94891727,0.97821885,0.96390843
S14-1069-1-6,hardvote,gland,high_conf,S14-1069-1-6_x62976_y31232_hi.png,62976,31232,0.9736447,0.9795115,0.938124,0.9637601
S14-1069-1-6,hardvote,gland,high_conf,S14-1069-1-6_x72704_y25600_hi.png,72704,25600,0.9802808,0.9403531,0.9700135,0.96354914
S14-1069-1-6,hardvote,gland,high_conf,S14-1069-1-6_x48128_y28160_hi.png,48128,28160,0.9861514,0.9868787,0.91550726,0.9628458
S14-1069-1-6,hardvote,gland,high_conf,S14-1069-1-6_x14848_y33792_hi.png,14848,33792,0.98707956,0.97737074,0.9219218,0.96212405
S14-1069-1-6,hardvote,gland,high_conf,S14-1069-1-6_x31232_y32256_hi.png,31232,32256,0.9978173,0.9736447,0.91117966,0.9608806
S14-1069-1-6,hardvote,gland,high_conf,S14-1069-1-6_x38400_y26624_hi.png,38400,26624,0.9838472,0.98201376,0.9167081,0.9608564
S14-1069-1-6,hardvote,gland,high_conf,S14-1069-1-6_x19456_y34304_hi.png,19456,34304,0.9999008,0.95362175,0.9284088,0.96064377
S14-1069-1-6,hardvote,gland,boundary,S14-1069-1-6_x67584_y37888_bd.png,67584,37888,0.066085376,0.5563996,0.5111676,0.37788418
S14-1069-1-6,hardvote,gland,boundary,S14-1069-1-6_x67584_y38400_bd.png,67584,38400,0.07316472,0.58023316,0.50311273,0.38550353
S14-1069-1-6,hardvote,gland,boundary,S14-1069-1-6_x17408_y34304_bd.png,17408,34304,0.013848611,0.6331834,0.5649387,0.40399027
S14-1069-1-6,hardvote,gland,boundary,S14-1069-1-6_x66048_y38400_bd.png,66048,38400,0.07369627,0.5062252,0.6322757,0.40406573
S14-1069-1-6,hardvote,gland,boundary,S14-1069-1-6_x91648_y30720_bd.png,91648,30720,0.54334795,0.12126887,0.5580862,0.40756765
S14-1069-1-6,hardvote,gland,boundary,S14-1069-1-6_x69632_y38400_bd.png,69632,38400,0.09568694,0.5463751,0.58841616,0.41015944
S14-1069-1-6,hardvote,gland,boundary,S14-1069-1-6_x69632_y28672_bd.png,69632,28672,0.17412922,0.5574237,0.50231934,0.41129076
S14-1069-1-6,hardvote,gland,boundary,S14-1069-1-6_x71680_y38400_bd.png,71680,38400,0.03904829,0.5161115,0.6905591,0.41523966
S14-1069-1-6,hardvote,gland,boundary,S14-1069-1-6_x92160_y31232_bd.png,92160,31232,0.5798763,0.10594828,0.5630176,0.41628075
S14-1069-1-6,hardvote,gland,boundary,S14-1069-1-6_x66048_y30720_bd.png,66048,30720,0.5251253,0.50384516,0.22337706,0.4174492
S14-1069-1-6,hardvote,gland,boundary,S14-1069-1-6_x87552_y9728_bd.png,87552,9728,0.58130306,0.056652427,0.61624324,0.41806626
S14-1069-1-6,hardvote,gland,boundary,S14-1069-1-6_x30208_y43520_bd.png,30208,43520,0.66323286,0.09947021,0.50329584,0.4219996
S14-1069-1-6,hardvote,gland,boundary,S14-1069-1-6_x68608_y30720_bd.png,68608,30720,0.11397346,0.55145293,0.6050992,0.42350852
S14-1069-1-6,hardvote,gland,boundary,S14-1069-1-6_x63488_y39424_bd.png,63488,39424,0.5239075,0.52908087,0.22746935,0.4268192
S14-1069-1-6,hardvote,gland,boundary,S14-1069-1-6_x61440_y25600_bd.png,61440,25600,0.5675771,0.58106536,0.13296424,0.42720225
S14-1069-1-6,hardvote,gland,boundary,S14-1069-1-6_x67584_y38912_bd.png,67584,38912,0.11576064,0.6217706,0.5533846,0.43030527
S14-1069-1-6,hardvote,gland,boundary,S14-1069-1-6_x82432_y19968_bd.png,82432,19968,0.07878401,0.5401963,0.67362124,0.4308672
S14-1069-1-6,hardvote,gland,boundary,S14-1069-1-6_x93184_y24064_bd.png,93184,24064,0.61647415,0.15253651,0.52463824,0.43121633
S14-1069-1-6,hardvote,gland,boundary,S14-1069-1-6_x70656_y73216_bd.png,70656,73216,0.59793806,0.16184942,0.5397111,0.43316618
S14-1069-1-6,hardvote,gland,boundary,S14-1069-1-6_x95744_y30208_bd.png,95744,30208,0.52000886,0.23757592,0.5446803,0.43408838
S14-1069-1-6,hardvote,gland,boundary,S14-1069-1-6_x54272_y27136_bd.png,54272,27136,0.62452257,0.11636177,0.562537,0.43447375
S14-1069-1-6,hardvote,gland,boundary,S14-1069-1-6_x23552_y40960_bd.png,23552,40960,0.11357959,0.67362124,0.52542967,0.43754348
S14-1069-1-6,hardvote,gland,boundary,S14-1069-1-6_x90624_y30720_bd.png,90624,30720,0.6913541,0.10894504,0.51382095,0.43804002
S14-1069-1-6,hardvote,gland,boundary,S14-1069-1-6_x93696_y30208_bd.png,93696,30208,0.5389832,0.16885696,0.60696447,0.4382682
S14-1069-1-6,hardvote,gland,boundary,S14-1069-1-6_x91648_y29696_bd.png,91648,29696,0.22884513,0.50463855,0.58154076,0.43834147
S14-1069-1-6,hardvote,gland,boundary,S14-1069-1-6_x93184_y31232_bd.png,93184,31232,0.5636182,0.18300885,0.5688949,0.43850732
S14-1069-1-6,hardvote,gland,boundary,S14-1069-1-6_x26112_y34816_bd.png,26112,34816,0.14903529,0.5715275,0.59643316,0.4389986
S14-1069-1-6,hardvote,gland,boundary,S14-1069-1-6_x44032_y47616_bd.png,44032,47616,0.53655577,0.21011725,0.57033134,0.43900144
S14-1069-1-6,hardvote,gland,boundary,S14-1069-1-6_x80384_y76800_bd.png,80384,76800,0.51912516,0.1480472,0.6509112,0.43936118
S14-1069-1-6,hardvote,gland,boundary,S14-1069-1-6_x10752_y26624_bd.png,10752,26624,0.5436508,0.16398025,0.61254144,0.44005752
S14-1069-1-6,hardvote,gland,boundary,S14-1069-1-6_x44544_y41472_bd.png,44544,41472,0.6645403,0.10557885,0.5528415,0.44098687
S14-1069-1-6,hardvote,gland,boundary,S14-1069-1-6_x61952_y38400_bd.png,61952,38400,0.15203224,0.6406359,0.5306014,0.44108987
S14-1069-1-6,hardvote,gland,boundary,S14-1069-1-6_x70656_y24576_bd.png,70656,24576,0.57773364,0.5281075,0.22000709,0.4419494
S14-1069-1-6,hardvote,gland,boundary,S14-1069-1-6_x69632_y37376_bd.png,69632,37376,0.12147716,0.6460137,0.5596511,0.44238067
S14-1069-1-6,hardvote,gland,boundary,S14-1069-1-6_x47616_y32256_bd.png,47616,32256,0.6043989,0.52829003,0.19993211,0.44420704
S14-1069-1-6,hardvote,gland,boundary,S14-1069-1-6_x89088_y32256_bd.png,89088,32256,0.5107405,0.21667379,0.6104535,0.4459559
S14-1069-1-6,hardvote,gland,boundary,S14-1069-1-6_x66048_y35840_bd.png,66048,35840,0.22185604,0.5302669,0.5872331,0.44645202
S14-1069-1-6,hardvote,gland,boundary,S14-1069-1-6_x29696_y43520_bd.png,29696,43520,0.2780607,0.51744896,0.5480688,0.44785953
S14-1069-1-6,hardvote,gland,boundary,S14-1069-1-6_x63488_y27136_bd.png,63488,27136,0.5832034,0.26076576,0.50366205,0.4492104
S14-1069-1-6,hardvote,gland,boundary,S14-1069-1-6_x76800_y34816_bd.png,76800,34816,0.5506074,0.20689406,0.5914873,0.44966292
S14-1069-1-6,hardvote,gland,boundary,S14-1069-1-6_x97792_y30720_bd.png,97792,30720,0.6504673,0.13568954,0.5631377,0.44976485
S14-1069-1-6,hardvote,gland,boundary,S14-1069-1-6_x90624_y32768_bd.png,90624,32768,0.5097644,0.3415825,0.50418085,0.45184255
S14-1069-1-6,hardvote,gland,boundary,S14-1069-1-6_x77824_y35840_bd.png,77824,35840,0.24508502,0.50250244,0.6132366,0.45360804
S14-1069-1-6,hardvote,gland,boundary,S14-1069-1-6_x97792_y28672_bd.png,97792,28672,0.7272012,0.11636177,0.51882046,0.4541278
S14-1069-1-6,hardvote,gland,boundary,S14-1069-1-6_x74752_y35328_bd.png,74752,35328,0.58841616,0.23091975,0.54419583,0.4545106
S14-1069-1-6,hardvote,gland,boundary,S14-1069-1-6_x95744_y31232_bd.png,95744,31232,0.5660185,0.29421496,0.5041503,0.45479456
S14-1069-1-6,hardvote,gland,boundary,S14-1069-1-6_x43520_y30208_bd.png,43520,30208,0.5053709,0.5281988,0.33545968,0.45634314
S14-1069-1-6,hardvote,gland,boundary,S14-1069-1-6_x46080_y42496_bd.png,46080,42496,0.6315943,0.19132769,0.5463146,0.4564122
S14-1069-1-6,hardvote,gland,boundary,S14-1069-1-6_x26112_y36864_bd.png,26112,36864,0.5481293,0.6225741,0.20370753,0.458137
S14-1069-1-6,hardvote,gland,boundary,S14-1069-1-6_x69632_y37888_bd.png,69632,37888,0.15405756,0.55922985,0.6619229,0.45840344
S14-1069-1-6,hardvote,non-gland,high_conf,S14-1069-1-6_x65536_y33280_hi.png,65536,33280,5.1442214e-05,0.0013250224,0.0014550628,0.0009438425
S14-1069-1-6,hardvote,non-gland,high_conf,S14-1069-1-6_x66560_y32256_hi.png,66560,32256,0.0016743995,0.0025909792,0.005139611,0.0031349966
S14-1069-1-6,hardvote,non-gland,high_conf,S14-1069-1-6_x63488_y33792_hi.png,63488,33792,0.00026530237,0.0025114636,0.0074606435,0.00341247
S14-1069-1-6,hardvote,non-gland,high_conf,S14-1069-1-6_x67072_y31232_hi.png,67072,31232,0.0023967307,0.0057302467,0.0024726233,0.0035332004
S14-1069-1-6,hardvote,non-gland,high_conf,S14-1069-1-6_x25088_y28672_hi.png,25088,28672,0.0007321813,0.0012843083,0.0111580305,0.004391507
S14-1069-1-6,hardvote,non-gland,high_conf,S14-1069-1-6_x67584_y31232_hi.png,67584,31232,0.0006563728,0.0065897712,0.0067975316,0.0046812254
S14-1069-1-6,hardvote,non-gland,high_conf,S14-1069-1-6_x66048_y33280_hi.png,66048,33280,0.0003406293,0.005554925,0.010169658,0.005355071
S14-1069-1-6,hardvote,non-gland,high_conf,S14-1069-1-6_x24576_y28160_hi.png,24576,28160,0.006692851,0.0030753699,0.009708477,0.0064922324
S14-1069-1-6,hardvote,non-gland,high_conf,S14-1069-1-6_x64512_y33792_hi.png,64512,33792,0.0019267347,0.008711384,0.009268013,0.006635377
S14-1069-1-6,hardvote,non-gland,high_conf,S14-1069-1-6_x23040_y28672_hi.png,23040,28672,0.0053018946,0.0007437029,0.01566365,0.007236416
S14-1069-1-6,hardvote,non-gland,high_conf,S14-1069-1-6_x63488_y33280_hi.png,63488,33280,0.0022872274,0.008577485,0.012624949,0.007829887
S14-1069-1-6,hardvote,non-gland,high_conf,S14-1069-1-6_x25600_y28672_hi.png,25600,28672,0.0010987311,0.001016244,0.023153411,0.008422796
S14-1069-1-6,hardvote,non-gland,high_conf,S14-1069-1-6_x65024_y33792_hi.png,65024,33792,0.0012448434,0.018546565,0.008985428,0.009592279
S14-1069-1-6,hardvote,non-gland,high_conf,S14-1069-1-6_x67584_y30720_hi.png,67584,30720,0.009559399,0.012624949,0.0069038384,0.009696063
S14-1069-1-6,hardvote,non-gland,high_conf,S14-1069-1-6_x39936_y32768_hi.png,39936,32768,0.0060035954,0.012053779,0.012241276,0.01009955
S14-1069-1-6,hardvote,non-gland,high_conf,S14-1069-1-6_x35840_y32768_hi.png,35840,32768,0.012241276,0.014728613,0.0053018946,0.010757261
S14-1069-1-6,hardvote,non-gland,high_conf,S14-1069-1-6_x20992_y43008_hi.png,20992,43008,0.0003859661,0.008577485,0.023330769,0.01076474
S14-1069-1-6,hardvote,non-gland,high_conf,S14-1069-1-6_x30720_y27136_hi.png,30720,27136,0.0053432565,0.02017732,0.0071214284,0.010880668
S14-1069-1-6,hardvote,non-gland,high_conf,S14-1069-1-6_x19968_y43008_hi.png,19968,43008,0.0018386653,0.0042646346,0.026556574,0.010886624
S14-1069-1-6,hardvote,non-gland,high_conf,S14-1069-1-6_x54272_y32768_hi.png,54272,32768,0.006692851,0.004681823,0.021615334,0.0109966695
S14-1069-1-6,hardvote,non-gland,high_conf,S14-1069-1-6_x23552_y28160_hi.png,23552,28160,0.014842418,0.0040072887,0.01665704,0.011835583
S14-1069-1-6,hardvote,non-gland,high_conf,S14-1069-1-6_x16896_y39936_hi.png,16896,39936,0.002434382,0.0020507434,0.031858858,0.012114662
S14-1069-1-6,hardvote,non-gland,high_conf,S14-1069-1-6_x37888_y32768_hi.png,37888,32768,0.0064882697,0.007815889,0.02211659,0.012140249
S14-1069-1-6,hardvote,non-gland,high_conf,S14-1069-1-6_x20480_y43008_hi.png,20480,43008,0.0040072887,0.0045384313,0.028436035,0.012327251
