x,y,is_tissue,tissue_pct,pct_inROI,pct_nested,gt_label_thr050,gt_label_thr025
89600,53760,0,0.3538297193877551,0.0,0.0,-1,-1
91840,53760,0,0.23450573979591838,0.0,0.0,-1,-1
94080,53760,0,0.2321811224489796,0.0,0.0,-1,-1
96320,53760,0,0.21640625,0.0,0.0,-1,-1
98560,53760,0,0.3535235969387755,0.0,0.0,-1,-1
100800,53760,0,0.24232780612244897,0.0,0.0,-1,-1
103040,53760,0,0.022468112244897958,0.0,0.0,-1,-1
105280,53760,0,0.0005293367346938775,0.0,0.0,-1,-1
107520,53760,0,4.1454081632653064e-05,0.0,0.0,-1,-1
109760,53760,0,0.0,0.0,0.0,-1,-1
112000,53760,0,0.0,0.0,0.0,-1,-1
114240,53760,0,3.188775510204082e-05,0.0,0.0,-1,-1
116480,53760,0,1.594387755102041e-05,0.0,0.0,-1,-1
118720,53760,0,3.1887755102040818e-06,0.0,0.0,-1,-1
0,56000,0,0.0002423469387755102,0.0,0.0,-1,-1
2240,56000,0,0.0,0.0,0.0,-1,-1
4480,56000,0,1.2755102040816327e-05,0.0,0.0,-1,-1
6720,56000,0,0.0,0.0,0.0,-1,-1
8960,56000,0,0.0,0.0,0.0,-1,-1
11200,56000,0,0.0,0.0,0.0,-1,-1
13440,56000,0,0.0,0.0,0.0,-1,-1
15680,56000,0,0.0,0.0,0.0,-1,-1
17920,56000,0,0.00932716836734694,0.0,0.0,-1,-1
20160,56000,0,0.01399234693877551,0.0,0.0,-1,-1
22400,56000,0,0.033303571428571425,0.0,0.0,-1,-1
24640,56000,0,0.03656887755102041,0.0,0.0,-1,-1
26880,56000,0,0.07131058673469388,0.0,0.0,-1,-1
29120,56000,0,0.060873724489795916,0.0,0.0,-1,-1
31360,56000,0,0.050985331632653064,0.0,0.0,-1,-1
33600,56000,0,0.06543048469387755,0.0,0.0,-1,-1
35840,56000,0,0.08013711734693878,0.0,0.0,-1,-1
38080,56000,0,0.04147321428571429,0.0,0.0,-1,-1
40320,56000,0,0.0993048469387755,0.0,0.0,-1,-1
42560,56000,0,0.06988839285714285,0.0,0.0,-1,-1
44800,56000,0,0.04472895408163265,0.0,0.0,-1,-1
47040,56000,0,0.030162627551020407,0.0,0.0,-1,-1
49280,56000,0,0.0971970663265306,0.0,0.0,-1,-1
51520,56000,0,0.04751594387755102,0.0,0.0,-1,-1
53760,56000,0,0.05112244897959184,0.0,0.0,-1,-1
56000,56000,0,0.03464604591836735,0.0,0.0,-1,-1
58240,56000,0,0.028456632653061226,0.0,0.0,-1,-1
60480,56000,0,0.02720344387755102,0.0,0.0,-1,-1
62720,56000,0,3.188775510204082e-05,0.0,0.0,-1,-1
64960,56000,0,0.01909119897959184,0.0,0.0,-1,-1
67200,56000,0,0.02345344387755102,0.0,0.0,-1,-1
69440,56000,0,0.055794005102040814,0.0,0.0,-1,-1
71680,56000,0,0.03167410714285714,0.0,0.0,-1,-1
73920,56000,0,0.007649872448979592,0.0,0.0,-1,-1
76160,56000,0,0.006339285714285714,0.0,0.0,-1,-1
78400,56000,0,0.004285714285714286,0.0,0.0,-1,-1
80640,56000,0,0.009426020408163266,0.0,0.0,-1,-1
82880,56000,0,0.04696747448979592,0.0,0.0,-1,-1
85120,56000,0,0.15904655612244897,0.0,0.0,-1,-1
87360,56000,0,0.1163201530612245,0.0,0.0,-1,-1
89600,56000,0,0.2660586734693878,0.0,0.0,-1,-1
91840,56000,0,0.16631058673469387,0.0,0.0,-1,-1
94080,56000,0,0.14506696428571428,0.0,0.0,-1,-1
96320,56000,0,0.39301977040816327,0.0,0.0,-1,-1
98560,56000,0,0.26166772959183676,0.0,0.0,-1,-1
100800,56000,0,0.31941645408163266,0.0,0.0,-1,-1
103040,56000,0,0.022388392857142857,0.0,0.0,-1,-1
105280,56000,0,0.012410714285714285,0.0,0.0,-1,-1
107520,56000,0,6.3775510204081635e-06,0.0,0.0,-1,-1
109760,56000,0,0.0,0.0,0.0,-1,-1
112000,56000,0,0.0,0.0,0.0,-1,-1
114240,56000,0,6.058673469387755e-05,0.0,0.0,-1,-1
116480,56000,0,0.0002614795918367347,0.0,0.0,-1,-1
118720,56000,0,5.102040816326531e-05,0.0,0.0,-1,-1
0,58240,0,9.247448979591836e-05,0.0,0.0,-1,-1
2240,58240,0,2.8698979591836733e-05,0.0,0.0,-1,-1
4480,58240,0,0.0,0.0,0.0,-1,-1
6720,58240,0,0.0,0.0,0.0,-1,-1
8960,58240,0,3.826530612244898e-05,0.0,0.0,-1,-1
11200,58240,0,0.0,0.0,0.0,-1,-1
13440,58240,0,0.0,0.0,0.0,-1,-1
15680,58240,0,4.464285714285714e-05,0.0,0.0,-1,-1
17920,58240,0,0.00555484693877551,0.0,0.0,-1,-1
20160,58240,0,0.021862244897959182,0.0,0.0,-1,-1
22400,58240,0,0.05701211734693878,0.0,0.0,-1,-1
24640,58240,0,0.06328125,0.0,0.0,-1,-1
26880,58240,0,0.04365752551020408,0.0,0.0,-1,-1
29120,58240,0,0.07478635204081632,0.0,0.0,-1,-1
31360,58240,0,0.09521045918367346,0.0,0.0,-1,-1
33600,58240,0,0.07589923469387755,0.0,0.0,-1,-1
35840,58240,0,0.09649553571428572,0.0,0.0,-1,-1
38080,58240,0,0.02658482142857143,0.0,0.0,-1,-1
40320,58240,0,0.055392219387755105,0.0,0.0,-1,-1
42560,58240,0,0.06790497448979592,0.0,0.0,-1,-1
44800,58240,0,0.03157844387755102,0.0,0.0,-1,-1
47040,58240,0,0.029454719387755103,0.0,0.0,-1,-1
49280,58240,0,0.19690369897959184,0.0,0.0,-1,-1
51520,58240,0,0.03557079081632653,0.0,0.0,-1,-1
53760,58240,0,0.03183035714285714,0.0,0.0,-1,-1
56000,58240,0,0.07371173469387755,0.0,0.0,-1,-1
58240,58240,0,0.03350765306122449,0.0,0.0,-1,-1
60480,58240,0,0.0017059948979591837,0.0,0.0,-1,-1
62720,58240,0,0.00016581632653061225,0.0,0.0,-1,-1
64960,58240,0,0.031106505102040816,0.0,0.0,-1,-1
67200,58240,0,0.009964923469387755,0.0,0.0,-1,-1
69440,58240,0,0.02619579081632653,0.0,0.0,-1,-1
71680,58240,0,0.014346301020408164,0.0,0.0,-1,-1
73920,58240,0,0.0,0.0,0.0,-1,-1
76160,58240,0,0.0008354591836734694,0.0,0.0,-1,-1
78400,58240,0,0.00484375,0.0,0.0,-1,-1
80640,58240,0,0.018622448979591838,0.0,0.0,-1,-1
82880,58240,0,0.02696109693877551,0.0,0.0,-1,-1
85120,58240,0,0.10177933673469387,0.0,0.0,-1,-1
87360,58240,0,0.21006696428571428,0.0,0.0,-1,-1
89600,58240,0,0.20583227040816326,0.0,0.0,-1,-1
91840,58240,0,0.20287627551020407,0.0,0.0,-1,-1
94080,58240,0,0.14116071428571428,0.0,0.0,-1,-1
96320,58240,0,0.2280293367346939,0.0,0.0,-1,-1
98560,58240,0,0.20541135204081631,0.0,0.0,-1,-1
100800,58240,0,0.38369897959183674,0.0,0.0,-1,-1
103040,58240,0,0.030845025510204082,0.0,0.0,-1,-1
105280,58240,0,0.021932397959183673,0.0,0.0,-1,-1
107520,58240,0,0.0,0.0,0.0,-1,-1
109760,58240,0,3.188775510204082e-05,0.0,0.0,-1,-1
112000,58240,0,0.0,0.0,0.0,-1,-1
114240,58240,0,0.0,0.0,0.0,-1,-1
116480,58240,0,4.783163265306122e-05,0.0,0.0,-1,-1
118720,58240,0,0.0,0.0,0.0,-1,-1
0,60480,0,4.1454081632653064e-05,0.0,0.0,-1,-1
2240,60480,0,0.0,0.0,0.0,-1,-1
4480,60480,0,0.0,0.0,0.0,-1,-1
6720,60480,0,0.0,0.0,0.0,-1,-1
8960,60480,0,0.00016262755102040816,0.0,0.0,-1,-1
11200,60480,0,0.0,0.0,0.0,-1,-1
13440,60480,0,0.0,0.0,0.0,-1,-1
15680,60480,0,3.1887755102040818e-06,0.0,0.0,-1,-1
17920,60480,0,0.004840561224489796,0.0,0.0,-1,-1
20160,60480,0,0.022509566326530613,0.0,0.0,-1,-1
22400,60480,0,0.02506377551020408,0.0,0.0,-1,-1
24640,60480,0,0.052853954081632654,0.0,0.0,-1,-1
26880,60480,0,0.053459821428571426,0.0,0.0,-1,-1
29120,60480,0,0.09769770408163266,0.0,0.0,-1,-1
31360,60480,0,0.08792729591836734,0.0,0.0,-1,-1
33600,60480,0,0.21564413265306123,0.0,0.0,-1,-1
35840,60480,0,0.1358609693877551,0.0,0.0,-1,-1
38080,60480,0,0.0225,0.0,0.0,-1,-1
40320,60480,0,0.04086415816326531,0.0,0.0,-1,-1
42560,60480,0,0.031151147959183674,0.0,0.0,-1,-1
44800,60480,0,0.050153061224489794,0.0,0.0,-1,-1
47040,60480,0,0.02802295918367347,0.0,0.0,-1,-1
49280,60480,0,0.019595025510204082,0.0,0.0,-1,-1
51520,60480,0,0.024298469387755102,0.0,0.0,-1,-1
53760,60480,0,0.031607142857142854,0.0,0.0,-1,-1
56000,60480,0,0.029183673469387755,0.0,0.0,-1,-1
58240,60480,0,0.02021045918367347,0.0,0.0,-1,-1
60480,60480,0,0.0,0.0,0.0,-1,-1
62720,60480,0,0.00640625,0.0,0.0,-1,-1
64960,60480,0,0.00789859693877551,0.0,0.0,-1,-1
67200,60480,0,0.026932397959183674,0.0,0.0,-1,-1
69440,60480,0,0.04335459183673469,0.0,0.0,-1,-1
71680,60480,0,0.00734375,0.0,0.0,-1,-1
73920,60480,0,0.0041709183673469385,0.0,0.0,-1,-1
76160,60480,0,0.00328125,0.0,0.0,-1,-1
78400,60480,0,0.008029336734693878,0.0,0.0,-1,-1
80640,60480,0,0.003603316326530612,0.0,0.0,-1,-1
82880,60480,0,0.02824298469387755,0.0,0.0,-1,-1
85120,60480,0,0.024473852040816327,0.0,0.0,-1,-1
87360,60480,0,0.23221938775510204,0.0,0.0,-1,-1
89600,60480,0,0.05947385204081632,0.0,0.0,-1,-1
91840,60480,0,0.06576211734693878,0.0,0.0,-1,-1
94080,60480,0,0.10750956632653061,0.0,0.0,-1,-1
96320,60480,0,0.14738839285714286,0.0,0.0,-1,-1
98560,60480,0,0.10624043367346939,0.0,0.0,-1,-1
100800,60480,0,0.22300382653061224,0.0,0.0,-1,-1
103040,60480,0,0.019917091836734693,0.0,0.0,-1,-1
105280,60480,0,0.009158163265306123,0.0,0.0,-1,-1
107520,60480,0,0.0,0.0,0.0,-1,-1
109760,60480,0,3.1887755102040818e-06,0.0,0.0,-1,-1
112000,60480,0,0.0,0.0,0.0,-1,-1
114240,60480,0,0.0,0.0,0.0,-1,-1
116480,60480,0,0.0,0.0,0.0,-1,-1
118720,60480,0,0.00025191326530612243,0.0,0.0,-1,-1
0,62720,0,6.3775510204081635e-06,0.0,0.0,-1,-1
2240,62720,0,0.0,0.0,0.0,-1,-1
4480,62720,0,0.0,0.0,0.0,-1,-1
6720,62720,0,8.60969387755102e-05,0.0,0.0,-1,-1
8960,62720,0,0.0,0.0,0.0,-1,-1
11200,62720,0,0.0,0.0,0.0,-1,-1
13440,62720,0,0.0,0.0,0.0,-1,-1
15680,62720,0,0.0,0.0,0.0,-1,-1
17920,62720,0,0.013478954081632653,0.0,0.0,-1,-1
20160,62720,0,0.02439094387755102,0.0,0.0,-1,-1
22400,62720,0,0.07615433673469388,0.0,0.0,-1,-1
24640,62720,0,0.3799872448979592,0.0,0.0,-1,-1
26880,62720,0,0.24392857142857144,0.0,0.0,-1,-1
29120,62720,0,0.1430420918367347,0.0,0.0,-1,-1
31360,62720,0,0.037863520408163265,0.0,0.0,-1,-1
33600,62720,0,0.11053252551020408,0.0,0.0,-1,-1
35840,62720,0,0.017021683673469387,0.0,0.0,-1,-1
38080,62720,0,0.019888392857142858,0.0,0.0,-1,-1
40320,62720,0,0.02307079081632653,0.0,0.0,-1,-1
42560,62720,0,0.01920918367346939,0.0,0.0,-1,-1
44800,62720,0,0.01307716836734694,0.0,0.0,-1,-1
47040,62720,0,0.03948022959183674,0.0,0.0,-1,-1
49280,62720,0,0.023236607142857142,0.0,0.0,-1,-1
51520,62720,0,0.009952168367346938,0.0,0.0,-1,-1
53760,62720,0,0.011170280612244898,0.0,0.0,-1,-1
56000,62720,0,0.009397321428571428,0.0,0.0,-1,-1
58240,62720,0,0.014467474489795918,0.0,0.0,-1,-1
60480,62720,0,0.0020025510204081634,0.0,0.0,-1,-1
62720,62720,0,0.004850127551020408,0.0,0.0,-1,-1
64960,62720,0,0.008801020408163265,0.0,0.0,-1,-1
67200,62720,0,0.004987244897959184,0.0,0.0,-1,-1
69440,62720,0,0.043411989795918364,0.0,0.0,-1,-1
71680,62720,0,0.014521683673469388,0.0,0.0,-1,-1
73920,62720,0,0.03003188775510204,0.0,0.0,-1,-1
76160,62720,0,0.019496173469387756,0.0,0.0,-1,-1
78400,62720,0,0.017184311224489796,0.0,0.0,-1,-1
80640,62720,0,0.001521045918367347,0.0,0.0,-1,-1
82880,62720,0,0.015271045918367346,0.0,0.0,-1,-1
85120,62720,0,0.03229910714285714,0.0,0.0,-1,-1
87360,62720,0,0.057375637755102044,0.0,0.0,-1,-1
89600,62720,0,0.0648501275510204,0.0,0.0,-1,-1
91840,62720,0,0.04011798469387755,0.0,0.0,-1,-1
94080,62720,0,0.02107780612244898,0.0,0.0,-1,-1
96320,62720,0,0.21510522959183673,0.0,0.0,-1,-1
98560,62720,0,0.01957908163265306,0.0,0.0,-1,-1
100800,62720,0,0.3062595663265306,0.0,0.0,-1,-1
103040,62720,0,0.00859375,0.0,0.0,-1,-1
105280,62720,0,0.003396045918367347,0.0,0.0,-1,-1
107520,62720,0,0.0,0.0,0.0,-1,-1
109760,62720,0,0.00010841836734693877,0.0,0.0,-1,-1
112000,62720,0,0.0,0.0,0.0,-1,-1
114240,62720,0,4.783163265306122e-05,0.0,0.0,-1,-1
116480,62720,0,0.0,0.0,0.0,-1,-1
118720,62720,0,0.0,0.0,0.0,-1,-1
0,64960,0,0.0,0.0,0.0,-1,-1
2240,64960,0,3.1887755102040818e-06,0.0,0.0,-1,-1
4480,64960,0,0.0,0.0,0.0,-1,-1
6720,64960,0,0.0,0.0,0.0,-1,-1
8960,64960,0,0.0,0.0,0.0,-1,-1
11200,64960,0,9.566326530612244e-06,0.0,0.0,-1,-1
13440,64960,0,0.0,0.0,0.0,-1,-1
15680,64960,0,0.0016996173469387755,0.0,0.0,-1,-1
17920,64960,0,0.01359375,0.0,0.0,-1,-1
20160,64960,0,0.0246875,0.0,0.0,-1,-1
22400,64960,0,0.35841517857142857,0.0,0.0,-1,-1
24640,64960,0,0.49783163265306124,0.0,0.0,-1,-1
26880,64960,0,0.35842474489795917,0.0,0.0,-1,-1
29120,64960,0,0.5526849489795919,0.0,0.0,-1,-1
31360,64960,0,0.14369897959183672,0.0,0.0,-1,-1
33600,64960,0,0.09441964285714285,0.0,0.0,-1,-1
35840,64960,0,0.045133928571428575,0.0,0.0,-1,-1
38080,64960,0,0.05897002551020408,0.0,0.0,-1,-1
40320,64960,0,0.033252551020408166,0.0,0.0,-1,-1
42560,64960,0,0.040625,0.0,0.0,-1,-1
44800,64960,0,0.0027104591836734694,0.0,0.0,-1,-1
47040,64960,0,0.03163584183673469,0.0,0.0,-1,-1
49280,64960,0,0.016581632653061226,0.0,0.0,-1,-1
51520,64960,0,0.003022959183673469,0.0,0.0,-1,-1
53760,64960,0,0.0,0.0,0.0,-1,-1
56000,64960,0,0.0,0.0,0.0,-1,-1
58240,64960,0,0.000742984693877551,0.0,0.0,-1,-1
60480,64960,0,0.0,0.0,0.0,-1,-1
62720,64960,0,0.00015943877551020407,0.0,0.0,-1,-1
64960,64960,0,0.007589285714285714,0.0,0.0,-1,-1
67200,64960,0,0.006179846938775511,0.0,0.0,-1,-1
69440,64960,0,0.03561224489795918,0.0,0.0,-1,-1
71680,64960,0,0.016345663265306124,0.0,0.0,-1,-1
73920,64960,0,0.032637117346938777,0.0,0.0,-1,-1
76160,64960,0,0.046926020408163266,0.0,0.0,-1,-1
78400,64960,0,0.009231505102040816,0.0,0.0,-1,-1
80640,64960,0,0.0009725765306122449,0.0,0.0,-1,-1
82880,64960,0,0.022838010204081632,0.0,0.0,-1,-1
85120,64960,0,0.014390943877551021,0.0,0.0,-1,-1
87360,64960,0,0.02264987244897959,0.0,0.0,-1,-1
89600,64960,0,0.020347576530612244,0.0,0.0,-1,-1
91840,64960,0,0.06118303571428572,0.0,0.0,-1,-1
94080,64960,0,0.19762436224489796,0.0,0.0,-1,-1
96320,64960,0,0.06949936224489796,0.0,0.0,-1,-1
98560,64960,0,0.0,0.0,0.0,-1,-1
100800,64960,0,0.0,0.0,0.0,-1,-1
103040,64960,0,0.0,0.0,0.0,-1,-1
105280,64960,0,0.0,0.0,0.0,-1,-1
107520,64960,0,0.0,0.0,0.0,-1,-1
109760,64960,0,0.0,0.0,0.0,-1,-1
112000,64960,0,0.0,0.0,0.0,-1,-1
114240,64960,0,0.0,0.0,0.0,-1,-1
116480,64960,0,3.1887755102040818e-06,0.0,0.0,-1,-1
118720,64960,0,0.0,0.0,0.0,-1,-1
0,67200,0,9.566326530612244e-06,0.0,0.0,-1,-1
2240,67200,0,0.0,0.0,0.0,-1,-1
4480,67200,0,0.0,0.0,0.0,-1,-1
6720,67200,0,2.5510204081632654e-05,0.0,0.0,-1,-1
8960,67200,0,0.0,0.0,0.0,-1,-1
11200,67200,0,0.0,0.0,0.0,-1,-1
13440,67200,0,0.0,0.0,0.0,-1,-1
15680,67200,0,0.1300924744897959,0.0,0.0,-1,-1
17920,67200,0,0.6462850765306123,0.0,0.0,-1,-1
20160,67200,1,0.703093112244898,0.0,0.0,-1,-1
22400,67200,0,0.3941007653061224,0.0,0.0,-1,-1
24640,67200,0,0.32731823979591834,0.0,0.0,-1,-1
26880,67200,0,0.39862882653061227,0.0,0.0,-1,-1
29120,67200,0,0.3018686224489796,0.0,0.0,-1,-1
31360,67200,0,0.05475127551020408,0.0,0.0,-1,-1
33600,67200,0,0.17488839285714286,0.0,0.0,-1,-1
35840,67200,0,0.13958227040816326,0.0,0.0,-1,-1
38080,67200,0,0.09794642857142857,0.0,0.0,-1,-1
40320,67200,0,0.008335459183673469,0.0,0.0,-1,-1
42560,67200,0,0.018456632653061224,0.0,0.0,-1,-1
44800,67200,0,0.0,0.0,0.0,-1,-1
47040,67200,0,0.006230867346938776,0.0,0.0,-1,-1
49280,67200,0,5.7397959183673466e-05,0.0,0.0,-1,-1
51520,67200,0,6.3775510204081635e-06,0.0,0.0,-1,-1
53760,67200,0,6.696428571428572e-05,0.0,0.0,-1,-1
56000,67200,0,0.0,0.0,0.0,-1,-1
58240,67200,0,0.0,0.0,0.0,-1,-1
60480,67200,0,1.594387755102041e-05,0.0,0.0,-1,-1
62720,67200,0,1.2755102040816327e-05,0.0,0.0,-1,-1
64960,67200,0,0.0017123724489795918,0.0,0.0,-1,-1
67200,67200,0,0.008332270408163265,0.0,0.0,-1,-1
69440,67200,0,0.18158163265306124,0.0,0.0,-1,-1
71680,67200,0,0.022783801020408164,0.0,0.0,-1,-1
73920,67200,0,0.013702168367346938,0.0,0.0,-1,-1
76160,67200,0,0.003268494897959184,0.0,0.0,-1,-1
78400,67200,0,0.0032557397959183674,0.0,0.0,-1,-1
80640,67200,0,0.010471938775510205,0.0,0.0,-1,-1
82880,67200,0,0.02362563775510204,0.0,0.0,-1,-1
85120,67200,0,0.0072672193877551024,0.0,0.0,-1,-1
87360,67200,0,0.007665816326530612,0.0,0.0,-1,-1
89600,67200,0,0.029690688775510204,0.0,0.0,-1,-1
91840,67200,0,0.2179623724489796,0.0,0.0,-1,-1
94080,67200,0,0.20176977040816327,0.0,0.0,-1,-1
96320,67200,0,0.0038488520408163267,0.0,0.0,-1,-1
98560,67200,0,0.0,0.0,0.0,-1,-1
100800,67200,0,0.0,0.0,0.0,-1,-1
103040,67200,0,0.0,0.0,0.0,-1,-1
105280,67200,0,0.0,0.0,0.0,-1,-1
107520,67200,0,0.0,0.0,0.0,-1,-1
109760,67200,0,0.0,0.0,0.0,-1,-1
112000,67200,0,0.0,0.0,0.0,-1,-1
114240,67200,0,0.0,0.0,0.0,-1,-1
116480,67200,0,0.0,0.0,0.0,-1,-1
118720,67200,0,0.0,0.0,0.0,-1,-1
0,69440,0,0.0,0.0,0.0,-1,-1
2240,69440,0,0.0,0.0,0.0,-1,-1
4480,69440,0,0.001090561224489796,0.0,0.0,-1,-1
6720,69440,0,0.0,0.0,0.0,-1,-1
8960,69440,0,0.0001371173469387755,0.0,0.0,-1,-1
11200,69440,0,3.1887755102040818e-06,0.0,0.0,-1,-1
13440,69440,0,3.1887755102040818e-06,0.0,0.0,-1,-1
15680,69440,0,0.14558673469387756,0.0,0.0,-1,-1
17920,69440,0,0.5239253826530612,0.0,0.0,-1,-1
20160,69440,0,0.644295280612245,0.0,0.0,-1,-1
22400,69440,0,0.4171045918367347,0.0,0.0,-1,-1
24640,69440,0,0.24389030612244897,0.0,0.0,-1,-1
26880,69440,0,0.0914764030612245,0.0,0.0,-1,-1
29120,69440,0,0.019263392857142857,0.0,0.0,-1,-1
31360,69440,0,0.026900510204081633,0.0,0.0,-1,-1
33600,69440,0,0.22310586734693877,0.0,0.0,-1,-1
35840,69440,0,0.07256058673469387,0.0,0.0,-1,-1
38080,69440,0,0.010998086734693878,0.0,0.0,-1,-1
40320,69440,0,0.0,0.0,0.0,-1,-1
42560,69440,0,0.0,0.0,0.0,-1,-1
44800,69440,0,0.0,0.0,0.0,-1,-1
47040,69440,0,0.0,0.0,0.0,-1,-1
49280,69440,0,0.0,0.0,0.0,-1,-1
51520,69440,0,0.0,0.0,0.0,-1,-1
53760,69440,0,0.0,0.0,0.0,-1,-1
56000,69440,0,3.1887755102040818e-06,0.0,0.0,-1,-1
58240,69440,0,0.0,0.0,0.0,-1,-1
60480,69440,0,0.0,0.0,0.0,-1,-1
62720,69440,0,0.0,0.0,0.0,-1,-1
64960,69440,0,0.0,0.0,0.0,-1,-1
67200,69440,0,8.60969387755102e-05,0.0,0.0,-1,-1
69440,69440,0,0.10626275510204082,0.0,0.0,-1,-1
71680,69440,0,0.04147002551020408,0.0,0.0,-1,-1
73920,69440,0,0.009544005102040816,0.0,0.0,-1,-1
76160,69440,0,0.004508928571428572,0.0,0.0,-1,-1
78400,69440,0,0.0037659438775510205,0.0,0.0,-1,-1
80640,69440,0,0.010841836734693877,0.0,0.0,-1,-1
82880,69440,0,0.03215880102040816,0.0,0.0,-1,-1
85120,69440,0,0.009362244897959183,0.0,0.0,-1,-1
87360,69440,0,0.008093112244897959,0.0,0.0,-1,-1
89600,69440,0,0.013482142857142857,0.0,0.0,-1,-1
91840,69440,0,0.003871173469387755,0.0,0.0,-1,-1
94080,69440,0,0.0,0.0,0.0,-1,-1
96320,69440,0,0.0,0.0,0.0,-1,-1
98560,69440,0,0.0,0.0,0.0,-1,-1
100800,69440,0,0.0,0.0,0.0,-1,-1
103040,69440,0,0.0,0.0,0.0,-1,-1
105280,69440,0,0.0,0.0,0.0,-1,-1
107520,69440,0,0.0,0.0,0.0,-1,-1
109760,69440,0,0.0,0.0,0.0,-1,-1
112000,69440,0,0.0,0.0,0.0,-1,-1
114240,69440,0,3.1887755102040818e-06,0.0,0.0,-1,-1
116480,69440,0,0.0,0.0,0.0,-1,-1
118720,69440,0,0.0,0.0,0.0,-1,-1
0,71680,0,0.0,0.0,0.0,-1,-1
2240,71680,0,0.0,0.0,0.0,-1,-1
4480,71680,0,0.0,0.0,0.0,-1,-1
6720,71680,0,0.0,0.0,0.0,-1,-1
8960,71680,0,0.00011160714285714285,0.0,0.0,-1,-1
11200,71680,0,0.0,0.0,0.0,-1,-1
13440,71680,0,0.0,0.0,0.0,-1,-1
15680,71680,0,0.001482780612244898,0.0,0.0,-1,-1
17920,71680,0,0.01038265306122449,0.0,0.0,-1,-1
20160,71680,0,0.037133290816326534,0.0,0.0,-1,-1
22400,71680,0,0.01949298469387755,0.0,0.0,-1,-1
24640,71680,0,0.029607780612244897,0.0,0.0,-1,-1
26880,71680,0,0.04272321428571429,0.0,0.0,-1,-1
29120,71680,0,0.032621173469387754,0.0,0.0,-1,-1
31360,71680,0,0.05428252551020408,0.0,0.0,-1,-1
33600,71680,0,0.0385140306122449,0.0,0.0,-1,-1
35840,71680,0,0.04117665816326531,0.0,0.0,-1,-1
38080,71680,0,0.010963010204081632,0.0,0.0,-1,-1
40320,71680,0,0.0,0.0,0.0,-1,-1
42560,71680,0,0.0,0.0,0.0,-1,-1
44800,71680,0,0.0,0.0,0.0,-1,-1
47040,71680,0,6.3775510204081635e-06,0.0,0.0,-1,-1
49280,71680,0,9.566326530612244e-06,0.0,0.0,-1,-1
51520,71680,0,0.0,0.0,0.0,-1,-1
53760,71680,0,0.0,0.0,0.0,-1,-1
56000,71680,0,0.0,0.0,0.0,-1,-1
58240,71680,0,0.0,0.0,0.0,-1,-1
60480,71680,0,0.0,0.0,0.0,-1,-1
62720,71680,0,0.0,0.0,0.0,-1,-1
64960,71680,0,0.0,0.0,0.0,-1,-1
67200,71680,0,0.0009215561224489796,0.0,0.0,-1,-1
69440,71680,0,0.026342474489795917,0.0,0.0,-1,-1
71680,71680,0,0.020420918367346937,0.0,0.0,-1,-1
73920,71680,0,1.2755102040816327e-05,0.0,0.0,-1,-1
76160,71680,0,0.007251275510204082,0.0,0.0,-1,-1
78400,71680,0,0.0002806122448979592,0.0,0.0,-1,-1
80640,71680,0,0.016291454081632652,0.0,0.0,-1,-1
82880,71680,0,0.01126594387755102,0.0,0.0,-1,-1
85120,71680,0,0.013392857142857142,0.0,0.0,-1,-1
87360,71680,0,0.009241071428571428,0.0,0.0,-1,-1
89600,71680,0,0.017863520408163264,0.0,0.0,-1,-1
91840,71680,0,0.00225765306122449,0.0,0.0,-1,-1
94080,71680,0,0.0,0.0,0.0,-1,-1
96320,71680,0,0.0,0.0,0.0,-1,-1
98560,71680,0,1.2755102040816327e-05,0.0,0.0,-1,-1
100800,71680,0,0.0,0.0,0.0,-1,-1
103040,71680,0,6.3775510204081635e-06,0.0,0.0,-1,-1
105280,71680,0,0.0,0.0,0.0,-1,-1
107520,71680,0,0.0,0.0,0.0,-1,-1
109760,71680,0,1.2755102040816327e-05,0.0,0.0,-1,-1
112000,71680,0,0.0,0.0,0.0,-1,-1
114240,71680,0,0.0,0.0,0.0,-1,-1
116480,71680,0,0.0,0.0,0.0,-1,-1
118720,71680,0,0.0,0.0,0.0,-1,-1
0,73920,0,0.0,0.0,0.0,-1,-1
2240,73920,0,3.1887755102040818e-06,0.0,0.0,-1,-1
4480,73920,0,4.783163265306122e-05,0.0,0.0,-1,-1
6720,73920,0,3.1887755102040818e-06,0.0,0.0,-1,-1
8960,73920,0,0.0013584183673469388,0.0,0.0,-1,-1
11200,73920,0,0.0,0.0,0.0,-1,-1
13440,73920,0,0.00017538265306122448,0.0,0.0,-1,-1
15680,73920,0,0.00010841836734693877,0.0,0.0,-1,-1
17920,73920,0,0.003198341836734694,0.0,0.0,-1,-1
20160,73920,0,0.021495535714285714,0.0,0.0,-1,-1
22400,73920,0,0.03228954081632653,0.0,0.0,-1,-1
24640,73920,0,0.03833864795918367,0.0,0.0,-1,-1
26880,73920,0,0.014177295918367347,0.0,0.0,-1,-1
29120,73920,0,0.017337372448979593,0.0,0.0,-1,-1
31360,73920,0,0.01987563775510204,0.0,0.0,-1,-1
33600,73920,0,0.01654655612244898,0.0,0.0,-1,-1
35840,73920,0,0.03513073979591837,0.0,0.0,-1,-1
38080,73920,0,0.0,0.0,0.0,-1,-1
40320,73920,0,0.0,0.0,0.0,-1,-1
42560,73920,0,9.566326530612244e-06,0.0,0.0,-1,-1
44800,73920,0,3.188775510204082e-05,0.0,0.0,-1,-1
