x,y,p_BACK,p_NORM,p_DEB,p_TUM,p_ADI,p_MUC,p_MUS,p_STR,p_LYM,p_Cancer,p_Normal,p_Others,group_argmax,kather_topclass,in_roi,p_gland_virchow2,p_gland_uni2,p_gland_phikon-v2,p_gland_ensemble,pred_class_ensemble,gt_label,pred_label,cancer_mask,gt_class,pred_class,correct
50688,29184,1.9427104e-25,2.2456586e-21,1.8781674999999998e-19,5.297666e-16,1.0347881499999999e-19,2.7916326e-15,1.0,9.375364e-10,2.1651583000000002e-26,9.375369e-10,1.0,2.7918204e-15,Normal,MUS,True,0.99886644,0.938124,0.9032942,0.9467616,gland,0,0,False,gland,gland,False
51200,29184,1.913461e-16,3.0719307e-12,1.0302446e-08,1.384072e-10,3.3832932e-14,2.8883537e-10,0.9999999,1.5192124e-07,1.7559159e-14,1.5205966e-07,0.9999999,1.0591282e-08,Normal,MUS,True,0.99947256,0.9877587,0.86385167,0.95036095,gland,0,0,False,gland,gland,False
51712,29184,1.2472475e-09,3.156504e-07,0.0005614365,1.5913618e-06,8.021092e-09,1.1879473e-06,0.9993691,6.641531e-05,5.291735e-10,6.800667e-05,0.9993694,0.0005626257,Normal,MUS,True,0.9975656,0.97997653,0.8887587,0.9554336,gland,0,0,False,gland,gland,False
52224,29184,4.4696074e-15,3.2916378e-10,6.4543154e-12,1.9173942e-09,2.6486968e-10,3.4204077e-09,0.9999975,2.4989408e-06,1.3817902e-13,2.5008583e-06,0.9999975,3.4268666e-09,Normal,MUS,True,0.99469805,0.98892784,0.8705973,0.95140773,gland,0,0,False,gland,gland,False
52736,29184,1.2831323e-08,6.795191e-10,2.60881e-06,3.3300412e-07,3.5428927e-06,0.00021153985,0.9882824,0.011499589,2.4118599e-08,0.011499923,0.9882859,0.0002141615,Normal,MUS,True,0.998103,0.91730267,0.9728308,0.9627455,gland,0,0,False,gland,gland,False
53248,29184,4.1539636e-10,1.5310811e-10,7.783715e-06,1.2262277e-08,1.3552977e-08,1.5358479e-07,0.9976525,0.0023395952,5.195055e-10,0.0023396076,0.9976525,7.937715e-06,Normal,MUS,True,0.99108386,0.9105454,0.83815056,0.9132599,gland,0,0,False,gland,gland,False
53760,29184,4.194825e-07,1.9652109e-05,1.134162e-05,0.0001235965,1.4494854e-05,0.0014539275,0.9693674,0.02900867,4.7325798e-07,0.029132266,0.969402,0.0014656886,Normal,MUS,True,0.9953904,0.99486035,0.909907,0.9667193,gland,0,0,False,gland,gland,False
54272,29184,2.7617082e-08,2.0285059e-08,3.3054126e-05,2.3835878e-06,1.800403e-07,2.3839528e-05,0.9620204,0.037920073,1.06392735e-08,0.037922457,0.9620206,5.692127e-05,Normal,MUS,True,0.9891816,0.9829547,0.9073123,0.95981616,gland,0,0,False,gland,gland,False
54784,29184,2.6616055e-08,1.4449214e-05,2.394592e-06,8.640845e-05,9.516585e-07,1.2366241e-06,0.99447846,0.005415374,5.617859e-07,0.0055017825,0.9944944,3.6578322e-06,Normal,MUS,True,0.98646784,0.9787127,0.9449947,0.97005844,gland,0,0,False,gland,gland,False
55296,29184,1.0562803e-09,3.2083276e-09,1.2417144e-05,1.258651e-06,2.9757551e-08,6.2091283e-07,0.99591714,0.004068454,4.7934845e-10,0.0040697125,0.9959172,1.3039113e-05,Normal,MUS,True,0.967163,0.9738444,0.8365546,0.92585397,gland,0,0,False,gland,gland,False
55808,29184,2.8574608e-12,2.4582157e-05,0.00020957737,5.275939e-06,5.613284e-10,2.66879e-09,0.99868613,0.001074338,7.2903426e-08,0.0010796139,0.99871075,0.00020958003,Normal,MUS,True,0.8842393,0.9600627,0.83761996,0.893974,gland,0,0,False,gland,gland,False
56320,29184,1.4442376e-09,0.00024600467,0.07347954,0.0002584677,2.733404e-09,2.4349782e-05,0.41455692,0.51143146,3.291785e-06,0.5116899,0.41480622,0.07350389,Cancer,STR,True,0.9546474,0.96405166,0.85633236,0.92501044,gland,0,0,True,gland,gland,True
56832,29184,6.11783e-07,0.050025642,0.037319686,0.004229197,1.730007e-06,0.000106492225,0.09956741,0.80683166,0.0019176216,0.81106085,0.1515124,0.03742679,Cancer,STR,True,0.9736447,0.9688562,0.8233284,0.921943,gland,0,0,True,gland,gland,True
57344,29184,5.784636e-07,8.7033004e-05,0.0075602247,0.0008920096,2.8460664e-07,2.9342491e-05,0.020242615,0.97108364,0.000104273306,0.9719756,0.020434204,0.007590146,Cancer,STR,True,0.7322091,0.7718435,0.41359556,0.63921607,gland,0,0,True,gland,gland,True
57856,29184,9.824759e-05,0.0048784646,0.04485111,0.0813212,7.267418e-06,0.0010082837,0.063672215,0.8028178,0.0013454012,0.884139,0.06990335,0.04595764,Cancer,STR,True,0.8349459,0.8891444,0.7806625,0.8349176,gland,0,0,True,gland,gland,True
58368,29184,5.9089784e-06,0.014946452,0.6964302,0.05262298,5.0795084e-06,0.00024906357,0.0057208193,0.22057645,0.009443035,0.27319944,0.030115386,0.6966852,Others,DEB,True,0.3909408,0.6943027,0.44046926,0.5085709,gland,0,1,False,gland,non-gland,False
58880,29184,1.2859952e-07,0.0072794617,0.8636364,0.023359202,5.5960686e-07,3.3400524e-05,0.0010524922,0.099607676,0.005030731,0.12296688,0.013363244,0.8636699,Others,DEB,True,0.52707314,0.6090592,0.73335636,0.6231629,gland,0,0,False,gland,gland,False
59392,29184,1.2329158e-07,0.0008678006,0.45309338,0.031091938,2.931666e-09,1.1282527e-05,0.026427116,0.48832625,0.00018203424,0.5194182,0.027476953,0.4531048,Cancer,STR,True,0.27904198,0.44903022,0.18068422,0.3029188,non-gland,0,1,True,gland,non-gland,False
59904,29184,4.049479e-07,0.00037282027,3.9276045e-05,0.9987618,3.4223768e-09,6.136022e-07,9.629628e-06,0.00058292015,0.0002325295,0.9993447,0.0006149828,4.0294595e-05,Cancer,TUM,True,0.89029425,0.9032942,0.8050198,0.8662028,gland,0,0,True,gland,gland,True
60416,29184,1.3406180999999999e-19,2.060038e-16,1.6131157e-17,1.0,9.848976e-25,3.4053445e-14,6.557470999999999e-20,2.671839e-19,5.610041e-26,1.0,2.0606938000000003e-16,3.406971e-14,Cancer,TUM,True,0.9407897,0.97520185,0.9755769,0.96385616,gland,0,0,True,gland,gland,True
60928,29184,5.9611069999999996e-21,1.7890473e-13,7.411545e-14,1.0,2.5500292e-28,4.1007076e-15,2.2724789999999997e-19,2.3621413e-17,1.2480759e-23,1.0,1.7890496e-13,7.821617e-14,Cancer,TUM,True,0.98866826,0.9879462,0.9394706,0.9720283,gland,0,0,True,gland,gland,True
61440,29184,1.2731463e-19,4.0022515e-13,2.2916653999999997e-19,1.0,6.757788500000001e-27,7.0673854e-14,7.174268000000001e-23,4.930179e-22,7.5349975e-29,1.0,4.0022515e-13,7.067421e-14,Cancer,TUM,True,0.9900636,0.987375,0.983343,0.9869272,gland,0,0,True,gland,gland,True
61952,29184,1.3484939e-11,1.2876112e-07,2.788675e-10,0.9999999,1.7186999000000002e-16,3.626158e-11,1.8797832e-12,8.0964705e-12,1.7990595e-13,0.9999999,1.2876318e-07,3.2861402e-10,Cancer,TUM,True,0.37159258,0.51391244,0.45550135,0.44700214,non-gland,0,1,True,gland,non-gland,False
62464,29184,2.0006963e-08,7.7747845e-06,1.3895913e-06,0.9999759,7.445681e-11,1.756952e-07,9.233273e-07,1.3866319e-05,2.7653325e-08,0.9999898,8.7258395e-06,1.5852934e-06,Cancer,TUM,True,0.31869715,0.74945414,0.49154744,0.51989955,gland,0,1,True,gland,non-gland,False
62976,29184,9.252498999999999e-26,2.2399577e-16,1.2682747e-19,1.0,8.742523399999999e-35,4.9927352e-20,1.2099271e-21,3.4934778e-20,1.0919209e-26,1.0,2.23997e-16,1.7675490999999999e-19,Cancer,TUM,True,0.9374402,0.9941801,0.97997653,0.97053224,gland,0,0,True,gland,gland,True
63488,29184,6.0917807e-18,1.2155106e-14,2.2837984e-15,1.0,4.040921e-23,2.4192227e-14,1.0948127000000001e-16,3.1659176e-15,5.73209e-19,1.0,1.2265161e-14,2.6482117e-14,Cancer,TUM,True,0.8121234,0.9500415,0.91730267,0.8931558,gland,0,0,True,gland,gland,True
64000,29184,7.239178400000001e-22,2.0111507000000003e-16,4.7972603999999995e-18,1.0,3.5362312e-30,1.1538366000000002e-16,6.1533099999999995e-22,2.464358e-16,3.7378761999999997e-19,1.0,2.0148947000000002e-16,1.2018164000000001e-16,Cancer,TUM,True,0.84247476,0.9700135,0.9740426,0.9288437,gland,0,0,True,gland,gland,True
64512,29184,2.2777624e-13,1.0161156e-08,1.6573407e-12,1.0,8.311617e-20,3.9203335e-11,4.029606e-16,5.238152e-13,2.195584e-14,1.0,1.0161179e-08,4.1088452e-11,Cancer,TUM,True,0.9951703,0.9927672,0.9962346,0.99472404,gland,0,0,True,gland,gland,True
65024,29184,3.1469188e-14,2.076043e-10,3.4636835e-11,1.0,4.0490345e-17,4.1463583e-10,3.1727504e-10,9.509192e-10,4.3458528e-17,1.0,5.248794e-10,4.4930412e-10,Cancer,TUM,True,0.9921233,0.9959927,0.9932025,0.9937728,gland,0,0,True,gland,gland,True
65536,29184,1.2417134e-14,9.2193316e-14,2.3852053e-12,1.0,3.4557854e-18,6.6869385e-11,4.3193822e-14,1.4676189e-13,4.1288525000000005e-22,1.0,1.3539059e-13,6.926701e-11,Cancer,TUM,True,0.9036349,0.96405166,0.8879841,0.91855687,gland,0,0,True,gland,gland,True
66048,29184,1.04947975e-14,3.7953644e-11,5.948606e-12,1.0,9.337279e-18,1.2095255e-10,2.73633e-13,6.880501e-12,2.8433781e-18,1.0,3.822729e-11,1.2691165e-10,Cancer,TUM,True,0.93220687,0.9603612,0.9700135,0.9541939,gland,0,0,True,gland,gland,True
66560,29184,3.9560603e-21,4.2865532e-14,3.1178677e-16,1.0,2.0856817e-23,1.16155746e-14,4.971611e-16,8.288128499999999e-19,1.7465513e-24,1.0,4.3362693e-14,1.1927366e-14,Cancer,TUM,True,0.9923044,0.9988121,0.99029154,0.9938027,gland,0,0,True,gland,gland,True
67072,29184,1.7717677000000002e-26,2.6711323e-14,9.553498000000001e-17,1.0,2.3141858e-30,2.1508127000000003e-16,1.0429474e-20,6.9208006e-24,3.8522512e-26,1.0,2.6711333e-14,3.1061625000000004e-16,Cancer,TUM,True,0.9964064,0.99938333,0.9964064,0.9973987,gland,0,0,True,gland,gland,True
67584,29184,8.964313500000001e-32,4.894449e-20,4.3870957000000004e-24,1.0,7.742000000000001e-42,1.1416098e-21,7.3828576e-30,1.8590626000000002e-28,2.2627524e-37,1.0,4.894449e-20,1.1459969e-21,Cancer,TUM,True,0.9868787,0.9978173,0.9939964,0.99289745,gland,0,0,True,gland,gland,True
68096,29184,2.4987035e-14,2.5562163e-11,9.9938426e-12,1.0,9.976836000000001e-23,3.7530038e-13,1.9870888e-18,2.7178167e-14,9.041278e-09,1.0,9.06684e-09,1.039413e-11,Cancer,TUM,True,0.99954873,0.99979657,0.9964619,0.9986024,gland,0,0,True,gland,gland,True
68608,29184,2.8472003e-10,0.00032933214,1.13914895e-08,0.9996704,6.469073e-16,1.5178807e-07,2.5139935e-13,4.261179e-10,1.068046e-07,0.9996704,0.00032943895,1.6346428e-07,Cancer,TUM,True,0.99871576,0.9996594,0.9974885,0.9986212,gland,0,0,True,gland,gland,True
69120,29184,1.709687e-09,0.0007692647,8.03217e-08,0.9992287,5.8365904e-13,1.3525829e-06,2.7397795e-09,6.053736e-07,1.244741e-09,0.9992293,0.00076926866,1.4346143e-06,Cancer,TUM,True,0.9966756,0.9798227,0.9869795,0.98782593,gland,0,0,True,gland,gland,True
69632,29184,3.4432836e-26,4.965021e-14,6.927014e-22,1.0,1.4591619999999999e-35,1.9282545e-17,1.2849653000000001e-24,3.0911323e-20,2.807246e-22,1.0,4.965021e-14,1.9283238e-17,Cancer,TUM,True,0.9722044,0.98087597,0.95822614,0.97043556,gland,1,0,True,non-gland,gland,False
70144,29184,1.3732581999999999e-19,5.0908377e-13,1.4845944e-15,1.0,5.959863999999999e-26,1.06064026e-14,2.2649171e-17,9.924417e-15,1.2495368999999998e-18,1.0,5.091077e-13,1.20911344e-14,Cancer,TUM,True,0.92709976,0.9826909,0.97068775,0.9601595,gland,0,0,True,gland,gland,True
70656,29184,1.2511836e-14,1.0631103e-06,1.3070704e-12,0.9999989,2.9136129999999996e-19,2.7442482e-11,5.6541126e-14,1.0326382e-11,5.425247e-12,0.9999989,1.0631157e-06,2.8762064e-11,Cancer,TUM,True,0.95565146,0.9724148,0.96295285,0.96367306,gland,0,0,True,gland,gland,True
71168,29184,4.292645e-12,7.903048e-09,1.5465832e-12,1.0,4.7079692e-20,5.3564245e-12,5.497506e-18,4.7428817e-14,2.3901685e-09,1.0,1.0293217e-08,1.1195652e-11,Cancer,TUM,True,0.99732697,0.99863297,0.9964619,0.99747396,gland,0,0,True,gland,gland,True
71680,29184,8.9630715e-27,7.638227e-14,5.242803e-23,1.0,4.7424077e-38,2.7122840000000004e-23,2.2337065e-28,9.631606e-28,4.7959236000000005e-26,1.0,7.638227e-14,7.955983499999999e-23,Cancer,TUM,True,0.99304235,0.9991704,0.9764905,0.98956776,gland,0,0,True,gland,gland,True
72192,29184,1.2916405000000002e-22,2.5414096e-10,9.155971999999999e-20,1.0,4.782037e-27,2.4028557e-18,9.291372e-18,9.368380999999999e-20,4.561582e-23,1.0,2.5414096e-10,2.4945445e-18,Cancer,TUM,True,0.99486035,0.9997305,0.99298817,0.9958597,gland,0,0,True,gland,gland,True
72704,29184,3.8689473e-13,6.295864e-08,2.988542e-11,0.9999999,1.2171498999999998e-19,7.74372e-12,5.6224116e-15,5.4387257e-14,4.5476264e-13,0.9999999,6.29591e-08,3.8016035e-11,Cancer,TUM,True,0.9959927,0.9990746,0.9975274,0.9975316,gland,0,0,True,gland,gland,True
73216,29184,1.053587e-14,1.727298e-07,1.1383537e-11,0.99999964,5.5561515e-20,9.292624e-15,3.3761625e-14,4.6763385e-13,2.0894288e-07,0.99999964,3.816727e-07,1.1403366e-11,Cancer,TUM,True,0.99980587,0.99950445,0.997285,0.9988651,gland,0,0,True,gland,gland,True
73728,29184,1.425507e-10,5.500985e-05,1.2207901e-10,0.99994504,2.8709325e-14,3.2560706e-08,7.067759e-12,2.5750146e-10,1.3611061e-09,0.99994504,5.5011216e-05,3.2825337e-08,Cancer,TUM,True,0.99954176,0.9999125,0.99771273,0.9990557,gland,0,0,True,gland,gland,True
74240,29184,4.8956142e-17,5.6587607e-13,4.3808632e-14,1.0,2.2830944e-21,7.9730417e-13,4.2146103e-14,1.2995603e-11,2.6873454e-19,1.0,6.080224e-13,8.411618e-13,Cancer,TUM,True,0.9928786,0.99832565,0.9807288,0.9906444,gland,0,0,True,gland,gland,True
74752,29184,3.796401e-14,1.3667566e-12,3.5337724e-10,1.0,4.2627720000000006e-17,1.9551643e-09,9.509962e-12,2.9133945e-11,3.843187e-15,1.0,1.0880605e-11,2.3085795e-09,Cancer,TUM,True,0.9324533,0.9923044,0.97887486,0.96787757,gland,0,0,True,gland,gland,True
75264,29184,1.7524095e-14,6.423428e-13,4.8970272e-12,0.9999999,3.683514e-15,1.3213277e-07,8.229915e-09,5.7908605e-11,3.2027722000000004e-22,0.9999999,8.230561e-09,1.3213769e-07,Cancer,TUM,True,0.9992206,0.999608,0.997981,0.9989366,gland,0,0,True,gland,gland,True
75776,29184,1.6404928e-07,0.00018676085,3.6186535e-05,0.9915542,3.3036514e-08,3.0457518e-06,0.006259346,0.0019575031,2.775718e-06,0.9935117,0.0064489157,3.939634e-05,Cancer,TUM,True,0.9941801,0.99453074,0.9904406,0.9930505,gland,0,0,True,gland,gland,True
76288,29184,3.0872869e-15,5.406929e-11,8.4456926e-13,1.0,1.5363731000000002e-22,3.212846e-13,1.5821505e-17,7.478809e-15,9.656440999999999e-20,1.0,5.4069308e-11,1.1689411e-12,Cancer,TUM,True,0.99942964,0.99958915,0.99824536,0.99908805,gland,0,0,True,gland,gland,True
76800,29184,2.3766603e-08,7.689337e-06,0.0046904585,0.99517906,9.174847e-11,2.9932999e-05,2.2335945e-08,4.407522e-05,4.872851e-05,0.9952231,5.6440276e-05,0.0047204155,Cancer,TUM,True,0.9916842,0.98549646,0.9845754,0.98725206,gland,0,0,True,gland,gland,True
77312,29184,3.056753e-11,1.6414676e-06,4.3068673e-07,0.99999785,1.5062382e-13,6.1648855e-09,1.897502e-09,7.337356e-08,2.163258e-08,0.9999979,1.6649979e-06,4.3688217e-07,Cancer,TUM,True,0.8842393,0.9522199,0.8697146,0.90205795,gland,1,0,True,non-gland,gland,False
77824,29184,6.768297e-17,9.715007e-12,1.4038631e-11,1.0,1.868496e-22,3.70649e-15,2.6556863000000004e-16,1.2381275e-15,2.90039e-13,1.0,1.0005311e-11,1.4042405e-11,Cancer,TUM,True,0.90397453,0.9807288,0.9764905,0.9537313,gland,0,0,True,gland,gland,True
78336,29184,4.9956922e-12,0.000109971,1.34415465e-08,0.99988997,3.3314763e-15,1.1213104e-09,2.6924166e-11,1.6815957e-12,1.5079355e-13,0.99988997,0.00010997103,1.4567853e-08,Cancer,TUM,True,0.7514658,0.9686196,0.96432143,0.8948023,gland,0,0,True,gland,gland,True
78848,29184,3.5599544e-06,0.6834553,0.016623856,0.25901318,3.236225e-07,1.7186494e-05,0.00056681724,0.023824092,0.016495613,0.28283727,0.700518,0.016644603,Normal,NORM,True,0.99724233,0.9801293,0.937669,0.9716802,gland,0,0,False,gland,gland,False
79360,29184,1.3875680000000002e-23,1.0,9.892104e-22,3.9761594e-10,2.6354411000000002e-24,3.582596e-17,5.023514999999999e-19,1.3321592e-21,2.5734637e-20,3.9761594e-10,1.0,3.5826962e-17,Normal,NORM,True,0.9881309,0.997851,0.99629277,0.9940916,gland,0,0,False,gland,gland,False
79872,29184,9.577454999999999e-19,0.9999993,3.2212083000000004e-16,6.593467e-07,4.3929795e-20,5.093887e-12,1.4425768e-16,5.948202e-13,1.1571081e-13,6.593473e-07,0.9999993,5.09421e-12,Normal,NORM,True,0.8774768,0.98942953,0.97966766,0.948858,gland,0,0,False,gland,gland,False
80384,29184,1.0361331e-13,0.5496279,5.0538843e-13,0.45037216,3.977163e-18,2.1017799e-09,4.8677256e-12,9.2954995e-09,4.6150095e-13,0.45037216,0.5496279,2.102389e-09,Normal,NORM,True,0.92441523,0.99014014,0.95257413,0.95570976,gland,0,0,False,gland,gland,False
80896,29184,1.0083385e-09,0.82578456,9.286076e-05,0.0019351621,3.6524534e-07,9.2417025e-08,0.0006704063,0.1379024,0.033614103,0.13983756,0.86006945,9.295419e-05,Normal,NORM,True,0.9883128,0.9908744,0.95292586,0.97737104,gland,0,0,False,gland,gland,False
81408,29184,3.442619e-15,0.99996924,9.68718e-11,2.5352317e-06,1.2156158e-12,7.287083e-14,1.29844695e-08,1.9528605e-09,2.8269786e-05,2.5371846e-06,0.9999975,9.6948116e-11,Normal,NORM,True,0.97068775,0.9314625,0.9458012,0.94931716,gland,0,0,False,gland,gland,False
81920,29184,9.5486595e-23,1.0,1.0864165e-17,1.0670763e-11,5.1699116e-17,7.897583399999999e-19,5.6009824e-12,3.154539e-14,1.2054691e-11,1.0702308e-11,1.0,1.1654019e-17,Normal,NORM,True,0.9993436,0.9884919,0.97112906,0.98632145,gland,0,0,False,gland,gland,False
82432,29184,1.4646640000000003e-23,1.0,5.876045399999999e-18,4.4808666e-12,7.260017000000001e-18,4.6157993e-20,3.7238992e-12,4.561446e-14,6.564935e-11,4.526481e-12,1.0,5.9222180000000004e-18,Normal,NORM,True,0.99972194,0.9911527,0.9059898,0.9656215,gland,0,0,False,gland,gland,False
82944,29184,1.0002248e-23,1.0,1.4219222000000001e-21,1.3500407e-11,6.896202999999999e-19,1.5953123e-19,1.9120872e-11,2.6442607e-18,4.4068850000000004e-18,1.350041e-11,1.0,1.6096315999999999e-19,Normal,NORM,True,0.9996486,0.99586606,0.9585377,0.98468417,gland,0,0,False,gland,gland,False
83456,29184,4.9514015e-22,1.0,4.657633e-19,4.879802e-10,2.6936705e-17,3.834631e-17,1.932385e-10,4.568063e-14,5.2063548e-14,4.880259e-10,1.0,3.881257e-17,Normal,NORM,True,0.9987551,0.9898303,0.9005298,0.96303844,gland,0,0,False,gland,gland,False
83968,29184,5.9191545e-09,0.9975368,8.412386e-08,0.0024629384,2.7951055e-08,3.127857e-08,7.908888e-08,9.817003e-09,3.9919616e-08,0.0024629482,0.9975369,1.2132159e-07,Normal,NORM,True,0.9981614,0.97046465,0.93195957,0.9668619,gland,0,0,False,gland,gland,False
50176,25600,7.5037416e-12,2.8488519e-06,4.1231246e-07,4.8171373e-08,1.4138284e-06,1.2337134e-06,0.6603386,0.3396553,6.253476e-08,0.33965537,0.66034293,1.6460334e-06,Normal,MUS,True,0.9795115,0.97997653,0.908618,0.9560353,gland,0,0,False,gland,gland,False
50688,25600,1.2536598e-09,2.6357507e-06,1.8801296e-07,3.2423424e-05,3.881188e-08,3.8027956e-08,0.9955766,0.0043880586,3.4098573e-08,0.004420482,0.99557936,2.2729458e-07,Normal,MUS,True,0.99242276,0.992062,0.9092645,0.9645831,gland,0,0,False,gland,gland,False
51200,25600,4.436351e-09,0.00016547888,0.00055220997,0.00021867057,9.1586045e-08,5.197211e-07,0.98111194,0.017950363,7.8684695e-07,0.018169034,0.9812783,0.0005527341,Normal,MUS,True,0.9759464,0.9755769,0.9241418,0.95855504,gland,0,0,False,gland,gland,False
51712,25600,1.4903488e-06,0.00036823508,0.00066722045,0.031119257,3.3683104e-06,7.04697e-05,0.1987648,0.76894593,5.920255e-05,0.80006516,0.19919561,0.0007391805,Cancer,STR,True,0.7552762,0.88563144,0.6513549,0.7640875,gland,0,0,True,gland,gland,True
52224,25600,4.976832e-08,0.0031528252,0.00045933152,0.99548435,1.2386057e-10,4.6935304e-07,4.262472e-06,0.0008920213,6.6152884e-06,0.9963764,0.003163703,0.00045985065,Cancer,TUM,True,0.40497798,0.39989954,0.7106283,0.5051686,gland,1,1,True,non-gland,non-gland,True
52736,25600,2.3261354e-14,8.262916e-09,3.005196e-13,1.0,3.872199e-19,5.348158e-11,9.3994306e-17,1.313107e-15,2.5242243e-15,1.0,8.262918e-09,5.3805363e-11,Cancer,TUM,True,0.9722044,0.9850429,0.99014014,0.98246247,gland,0,0,True,gland,gland,True
53248,25600,1.495393e-16,1.4747767e-10,4.5733545e-14,1.0,7.3325385e-21,6.989313e-14,4.921065e-15,5.5494028e-14,9.006556e-14,1.0,1.4757266e-10,1.157762e-13,Cancer,TUM,True,0.9840936,0.990732,0.9908744,0.9885667,gland,0,0,True,gland,gland,True
53760,25600,2.1952863e-08,2.758255e-06,0.0014916812,0.95904243,1.0865916e-09,9.021237e-08,0.037634883,0.0018267528,1.3585537e-06,0.9608692,0.037639003,0.0014917934,Cancer,TUM,True,0.7343101,0.8601343,0.19314738,0.59586394,gland,0,0,True,gland,gland,True
54272,25600,4.0755116e-05,0.00013742803,0.0042188168,0.18662065,8.959142e-06,0.0018055834,0.38031486,0.42684573,7.227593e-06,0.6134664,0.3804685,0.0060651554,Cancer,STR,True,0.96458924,0.8221891,0.8250265,0.87060165,gland,0,0,True,gland,gland,True
54784,25600,1.3433905e-08,6.79277e-09,2.8926418e-06,0.998708,3.2290157e-10,9.1973516e-07,9.0430156e-05,0.0011976411,2.0507862e-09,0.99990565,9.0439324e-05,3.825811e-06,Cancer,TUM,True,0.4213137,0.8000679,0.38537464,0.53558546,gland,0,1,True,gland,non-gland,False
55296,25600,9.80864e-16,5.0317535e-11,6.3161485e-14,1.0,2.1270684e-24,5.604089e-13,2.880406e-20,8.7750225e-15,3.9396742e-14,1.0,5.035693e-11,6.245513e-13,Cancer,TUM,True,0.7759446,0.9591543,0.96741027,0.9008364,gland,0,0,True,gland,gland,True
55808,25600,6.0830733e-12,2.156377e-06,2.3099359e-08,0.999997,1.2367284e-12,5.855335e-07,1.2167156e-10,9.830067e-10,2.1355665e-07,0.999997,2.3700563e-06,6.086389e-07,Cancer,TUM,True,0.99983394,0.9994116,0.9932025,0.9974827,gland,0,0,True,gland,gland,True
56320,25600,3.034025e-11,1.7087201e-06,3.745891e-08,0.9999982,5.995936600000001e-16,4.0427777e-09,1.9830564e-11,4.873863e-12,1.4175027e-14,0.9999982,1.7087399e-06,4.153203e-08,Cancer,TUM,True,0.9956006,0.98646784,0.9939964,0.99202156,gland,0,0,True,gland,gland,True
56832,25600,2.7412191e-17,2.8836034e-10,9.714659e-11,1.0,1.535408e-20,4.773378e-13,1.4118902e-10,4.0937251e-13,9.788125e-15,1.0,4.2955914e-10,9.762396e-11,Cancer,TUM,True,0.9666631,0.967163,0.9615338,0.96512,gland,0,0,True,gland,gland,True
57344,25600,6.8939885e-28,4.053905e-16,1.0862314000000001e-22,1.0,2.2183267999999997e-37,6.3000405e-17,2.6542218e-28,2.2114941000000003e-27,1.5073901e-33,1.0,4.053905e-16,6.300051000000001e-17,Cancer,TUM,True,0.9975656,0.9995122,0.99736834,0.99814874,gland,0,0,True,gland,gland,True
57856,25600,4.2963452e-13,3.4637397e-09,2.424401e-10,1.0,5.915542000000001e-17,1.3231777e-09,8.3893475e-11,6.8341943e-10,8.173789e-16,1.0,3.5476342e-09,1.5660474e-09,Cancer,TUM,True,0.9953904,0.99948066,0.98934746,0.99473953,gland,0,0,True,gland,gland,True
58368,25600,7.647692500000001e-24,2.9777287e-13,1.181236e-22,1.0,8.992321e-34,5.477468e-20,5.400289e-27,2.8805994e-23,6.0817547e-24,1.0,2.9777287e-13,5.490045e-20,Cancer,TUM,True,0.98707956,0.99371004,0.98187524,0.98755497,gland,0,0,True,gland,gland,True
58880,25600,7.0261535e-12,5.6739377e-11,3.6248227e-07,0.9999995,2.2595593e-15,1.4010825e-08,4.355494e-09,1.3543615e-07,4.579249e-12,0.99999964,4.4168154e-09,3.765001e-07,Cancer,TUM,True,0.32788345,0.6153191,0.45931864,0.46750703,non-gland,0,1,True,gland,non-gland,False
59392,25600,3.949212e-09,4.7817525e-07,2.5786152e-05,0.99995124,6.3018406e-12,2.088741e-06,1.9128058e-07,2.011039e-05,1.3188256e-08,0.99997133,6.8265035e-07,2.7878843e-05,Cancer,TUM,True,0.7246755,0.68257374,0.85195285,0.7530673,gland,0,0,True,gland,gland,True
59904,25600,1.6420672e-16,4.8111508e-11,1.0811594e-14,1.0,1.7087628000000002e-24,1.8361847e-13,6.0805934e-17,4.3693476e-14,1.1715548399999999e-17,1.0,4.811158e-11,1.9459427e-13,Cancer,TUM,True,0.86838096,0.99193794,0.9764905,0.94560313,gland,0,0,True,gland,gland,True
60416,25600,1.107495e-14,1.00344494e-07,3.257137e-12,0.9999999,1.2730197999999998e-19,2.0234363e-12,2.4101045e-13,2.6696477e-12,7.0199567e-15,0.9999999,1.0034474e-07,5.291648e-12,Cancer,TUM,True,0.98527133,0.97821885,0.9572778,0.97358936,gland,0,0,True,gland,gland,True
60928,25600,2.5243194000000004e-16,1.8644489e-10,1.1614605e-13,1.0,8.208103000000001e-22,1.2669529e-14,8.3293534e-14,9.40666e-13,6.7663644e-16,1.0,1.8652886e-10,1.2906801e-13,Cancer,TUM,True,0.9850429,0.98527133,0.98571813,0.9853441,gland,0,0,True,gland,gland,True
61440,25600,1.5969517e-17,3.7768142e-14,2.8000567000000003e-16,1.0,2.6616148e-27,1.4378209e-15,2.9184393e-22,9.528366e-21,8.777435e-22,1.0,3.7768142e-14,1.733796e-15,Cancer,TUM,True,0.99890125,0.9992563,0.9942697,0.9974758,gland,0,0,True,gland,gland,True
