file,p_Adenocarcinoma_high_grade,p_Adenocarcinoma_low_grade,p_Adenoma_high_grade,p_Adenoma_low_grade,p_Fat,p_Hyperplastic_polyp,p_Inflammation,p_Mucus,p_Muscle,p_Necrosis,p_Sessile_serrated_lesion,p_Stroma_healthy,p_Vessels
slide_0455__patch_0386882.png,0.99957293,0.0001094761,1.5895619e-05,2.0304475e-05,2.2587967e-05,1.2213472e-05,7.8237405e-05,1.9608618e-05,5.490528e-05,4.171384e-05,3.4163631e-06,2.8108658e-05,2.056997e-05
slide_0455__patch_0407778.png,0.99927944,0.00025044446,1.6516258e-05,7.344759e-06,9.2907794e-05,1.1798391e-05,0.000102832986,1.8548168e-05,0.00010864664,3.8074813e-05,5.8037976e-06,2.3753986e-05,4.3819913e-05
slide_0455__patch_0409340.png,0.9913394,0.0027299505,9.291737e-05,2.2136293e-05,6.606042e-05,4.860851e-05,0.0010743008,6.8284986e-05,2.8001288e-05,0.004479495,1.5688796e-05,1.8820612e-05,1.6290445e-05
slide_0455__patch_0414860.png,0.99949515,0.000268829,3.025134e-05,9.5226205e-06,2.2005339e-05,1.3765049e-05,5.2133622e-05,1.2930141e-05,3.1043095e-05,3.0749365e-05,4.9755763e-06,1.7532813e-05,1.1085162e-05
slide_0455__patch_0462426.png,0.996555,0.002922723,2.764218e-05,7.5078015e-06,6.4549225e-05,2.5472651e-05,0.00016302409,2.3283532e-05,5.9242233e-05,7.875657e-05,4.668988e-06,4.3544896e-05,2.4709007e-05
slide_0455__patch_0485997.png,0.9990977,0.0006186505,5.214202e-05,9.733607e-06,3.094782e-05,9.546234e-06,4.28266e-05,9.470995e-06,4.886322e-05,2.3436625e-05,3.7262994e-06,2.9521723e-05,2.344416e-05
slide_0455__patch_0540921.png,0.99777323,0.0017823603,1.9779633e-05,1.1771017e-05,4.861469e-05,2.7594508e-05,0.00016432434,2.0928628e-05,4.0692605e-05,5.5988952e-05,4.9896694e-06,3.1553463e-05,1.8109109e-05
slide_0455__patch_0561428.png,0.9990326,0.0001387293,1.6330514e-05,2.0153037e-05,3.118159e-05,1.884421e-05,0.00050473004,2.239268e-05,6.732649e-05,8.284142e-05,2.9031235e-06,4.255422e-05,1.945836e-05
slide_0455__patch_0613215.png,0.9979656,0.00084936304,1.2267793e-05,1.2477441e-05,5.1298302e-05,9.516979e-05,0.0006817336,6.891167e-05,5.4038715e-05,0.00015685966,7.6012593e-06,2.418091e-05,2.0697094e-05
slide_0455__patch_0650409.png,0.9995468,0.00015628438,1.7869379e-05,9.579962e-06,3.0960407e-05,1.0446583e-05,7.769526e-05,1.8111583e-05,5.5340846e-05,4.784986e-05,4.0538434e-06,1.3882354e-05,1.1160233e-05
slide_0455__patch_0689878.png,0.999257,0.00042721265,4.211065e-05,7.89636e-06,6.902823e-05,9.0969625e-06,6.51433e-05,9.436845e-06,4.6970075e-05,2.0867803e-05,8.985579e-06,1.7514098e-05,1.8795618e-05
slide_0455__patch_0771690.png,0.99942255,0.00030043453,2.0036465e-05,8.539732e-06,2.541749e-05,1.4700052e-05,3.163692e-05,1.9973317e-05,4.134761e-05,7.3537216e-05,5.866077e-06,1.9797028e-05,1.6125876e-05
slide_0455__patch_0781582.png,0.99843615,0.0006231243,6.0798066e-05,2.3339833e-05,3.2435688e-05,1.3299867e-05,0.00060425664,2.6837379e-05,3.5816407e-05,0.000103258586,8.849977e-06,9.47811e-06,2.2311906e-05
slide_0455__patch_0795189.png,0.9990067,0.0006280945,2.303136e-05,1.0511072e-05,5.572949e-05,2.5444277e-05,0.000101285324,1.554221e-05,2.942861e-05,4.4886627e-05,5.737389e-06,2.2331491e-05,3.1367937e-05
slide_0455__patch_0840443.png,0.9946179,0.0048762634,9.6548865e-05,8.124335e-06,4.1126546e-05,2.4017676e-05,0.0001203413,2.2150949e-05,5.334783e-05,8.392848e-05,4.3823447e-06,3.4670556e-05,1.7194396e-05
slide_0455__patch_0944683.png,0.9993837,0.0003299783,3.121865e-05,8.1727985e-06,2.616231e-05,7.56777e-06,2.5298154e-05,2.0888152e-05,5.320234e-05,6.863201e-05,5.5292167e-06,2.3477454e-05,1.607423e-05
slide_0455__patch_0965654.png,0.9994636,0.0002537742,4.3704113e-05,9.701327e-06,3.9961975e-05,8.057185e-06,3.6859063e-05,1.3671205e-05,7.249656e-05,1.6116146e-05,7.0314636e-06,1.6532491e-05,1.8489167e-05
slide_0480__patch_0077678.png,0.8845215,0.0016222962,0.020172087,0.026194856,0.00011357533,0.00048059804,0.027704634,0.03613624,0.0019988746,0.00034600898,0.00028567898,0.0003478459,7.5802716e-05
slide_0480__patch_0171218.png,0.94987047,0.0006484441,0.0040180017,0.0040410953,7.022431e-05,0.0002855581,0.008470031,0.030848963,0.0011234406,0.00012768318,0.00011787555,0.00024117486,0.00013708755
slide_0480__patch_0460952.png,0.9953976,0.0003863363,0.0005766385,0.00017521427,2.4797022e-05,1.6670034e-05,0.0027191925,0.00012072588,0.00043944092,2.4231958e-05,7.2083667e-06,9.115136e-05,2.0781063e-05
slide_0480__patch_0474551.png,0.78775495,0.0010736233,0.0151047995,0.053023152,0.00015169059,0.0004921114,0.1165114,0.019689394,0.0020197462,0.0029928687,0.0006916853,0.00041626472,7.83237e-05
slide_0480__patch_0631345.png,0.9797493,0.0033528968,0.00975523,0.0017094563,3.1550102e-05,0.00011880613,0.0018698424,0.0026241136,0.00037677502,8.782131e-05,7.9801466e-05,0.00021005607,3.427528e-05
slide_0480__patch_0643739.png,0.94992274,0.0003555476,0.0053895675,0.006699469,0.00013046958,9.551987e-05,0.027264183,0.007982248,0.0013874137,0.00021123931,6.861534e-05,0.00038479903,0.00010811832
slide_0485__patch_0173639.png,0.9282741,0.070138395,0.00025540017,8.999057e-06,0.00022430184,8.649396e-05,0.0003441808,3.5095407e-05,8.696666e-05,0.00030787635,2.9992769e-05,0.00015465826,5.352115e-05
slide_0525__patch_0460665.png,0.57894003,0.3089207,0.10709257,0.00037524468,0.00010634959,0.00020475368,0.0024030518,0.00021605335,0.00010989232,0.0012615894,8.607665e-05,0.00019273629,9.0961985e-05
slide_0554__patch_0170848.png,0.99745744,0.00011583426,1.0450277e-05,1.9487732e-05,0.00014999676,0.00010080953,0.0014320221,2.8559321e-05,7.748561e-05,0.00022213245,1.782497e-05,0.00014500605,0.00022289515
slide_0554__patch_0216645.png,0.9992755,0.00013856427,1.09915e-05,1.1326896e-05,0.000102788945,3.4166253e-05,6.5080356e-05,9.293857e-06,3.6640882e-05,5.0133e-05,2.0224792e-05,0.0001634997,8.1747705e-05
slide_0554__patch_0221125.png,0.9994791,5.5086508e-05,7.0066308e-06,1.0109775e-05,3.9952418e-05,4.7903184e-05,8.7577755e-05,2.5764735e-05,7.657135e-05,7.881873e-05,1.2325221e-05,2.4751631e-05,5.4996908e-05
slide_0554__patch_0302109.png,0.99823713,5.819817e-05,8.679681e-06,1.7394716e-05,0.00011026718,4.811679e-05,0.0007986997,2.8207553e-05,0.00025257407,0.000117125084,4.8968806e-05,0.00021311082,6.1517254e-05
slide_0554__patch_0336869.png,0.99939024,5.6036864e-05,4.9640776e-06,1.2188168e-05,4.9577968e-05,3.9420243e-05,0.00013309777,2.1467498e-05,6.5798944e-05,9.3067094e-05,1.535132e-05,5.3285512e-05,6.556267e-05
slide_0554__patch_0346302.png,0.9994074,3.060446e-05,6.3986313e-06,1.7145456e-05,5.3578202e-05,3.3042837e-05,0.000114896444,2.0375865e-05,0.00014673002,5.1882897e-05,1.3871842e-05,6.73899e-05,3.6616657e-05
slide_0554__patch_0424825.png,0.99949956,8.0242135e-05,9.240584e-06,5.7228817e-06,5.4783828e-05,3.6378533e-05,4.0915995e-05,2.2052262e-05,0.00010095718,4.1144747e-05,1.408051e-05,2.4400111e-05,7.054241e-05
slide_0554__patch_0441471.png,0.99947566,5.0947398e-05,7.2378984e-06,9.577736e-06,4.3713477e-05,2.726677e-05,0.00011305125,2.0273668e-05,0.00012667007,4.5786564e-05,1.1586573e-05,2.2198867e-05,4.5984052e-05
slide_0554__patch_0453444.png,0.99935144,4.8244798e-05,7.780117e-06,8.730469e-06,6.775744e-05,3.8686674e-05,0.000116932875,2.3854293e-05,9.8644705e-05,6.88374e-05,1.9471627e-05,2.4415884e-05,0.00012521305
slide_0554__patch_0521642.png,0.99544203,0.00013588753,1.1346776e-05,2.7052376e-05,0.00012931347,7.460985e-05,0.0029356312,2.734877e-05,8.8039924e-05,0.0002974319,2.9279088e-05,0.0003400543,0.00046194225
slide_0554__patch_0571518.png,0.99939287,0.0001654532,1.1917914e-05,1.1675892e-05,4.8528796e-05,6.208301e-05,0.00013253218,1.3282771e-05,2.8694918e-05,3.8887658e-05,9.940009e-06,4.6895886e-05,3.728291e-05
slide_0554__patch_0616095.png,0.9995553,9.830483e-05,1.1273752e-05,5.8372275e-06,3.3150347e-05,2.5044445e-05,3.8745893e-05,1.4928359e-05,8.741579e-05,3.461358e-05,1.1017638e-05,2.1792343e-05,6.2495834e-05
slide_0554__patch_0684879.png,0.99036133,0.000109569686,2.3201777e-05,5.075429e-05,0.00018567857,8.376567e-05,0.007959393,3.1681506e-05,0.00012485322,0.00029220534,1.851111e-05,0.0005616263,0.00019742208
slide_0554__patch_0729446.png,0.99922574,9.960573e-05,8.528456e-06,1.070595e-05,8.8506895e-05,5.07355e-05,7.696993e-05,1.2936213e-05,5.5985765e-05,5.474532e-05,1.9038755e-05,0.00020123215,9.518323e-05
slide_0554__patch_0736317.png,0.99933344,9.623491e-05,5.08431e-06,9.024088e-06,5.1211264e-05,6.0363887e-05,0.00015050075,3.1163538e-05,9.3878225e-05,7.521124e-05,1.3634701e-05,3.1408075e-05,4.889904e-05
slide_0554__patch_0826129.png,0.9992748,0.00011706527,1.2085212e-05,9.104493e-06,8.6273256e-05,4.655265e-05,6.383974e-05,1.1313027e-05,6.235376e-05,4.0551775e-05,1.5113229e-05,8.72923e-05,0.00017374058
slide_0554__patch_0897782.png,0.9947872,8.553434e-05,3.991396e-05,4.8981787e-05,5.3731976e-05,0.00014168632,0.0043929024,6.4840584e-05,0.0001135385,9.7852324e-05,6.7651294e-05,3.8144364e-05,6.80351e-05
slide_0554__patch_0904163.png,0.9995141,0.0001148364,1.0009042e-05,5.0677227e-06,5.9629547e-05,2.148357e-05,5.3647527e-05,1.2859453e-05,6.364644e-05,3.3924054e-05,1.3010441e-05,3.065613e-05,6.719173e-05
slide_0569__patch_0138296.png,0.99771345,0.0017003762,0.00026565022,7.532396e-06,2.7924181e-05,2.5591577e-05,5.7110505e-05,2.4990095e-05,9.092621e-05,1.1648371e-05,9.712651e-06,4.1259544e-05,2.389122e-05
slide_0569__patch_0249713.png,0.80874103,0.06569837,0.123882666,0.00032314856,0.0001397519,5.1719253e-05,0.00017636784,9.380897e-05,0.00022248918,0.0001112943,5.017393e-05,0.00034722398,0.00016192065
slide_0569__patch_0533193.png,0.84694153,0.031246522,0.11997188,0.00039615174,0.0001361671,6.480499e-05,0.00032773253,6.844418e-05,0.00024032251,7.4086514e-05,6.455517e-05,0.0002990025,0.00016886933
slide_0569__patch_0830120.png,0.99857724,0.00078343943,0.00017690794,6.8840736e-06,3.697284e-05,1.0084579e-05,7.7106095e-05,1.7145123e-05,0.0002034614,1.2201212e-05,1.0823683e-05,4.2520627e-05,4.5156135e-05
slide_0569__patch_1025939.png,0.96263707,0.034314603,0.0023910797,1.0941325e-05,0.000114907845,6.871591e-05,6.782279e-05,3.4096738e-05,0.00012057718,5.2210245e-05,4.7559915e-05,7.570957e-05,6.4666e-05
slide_0570__patch_0700327.png,0.91996753,0.07495559,0.0029565033,5.543996e-05,7.44173e-05,8.199865e-05,0.00154854,5.73788e-05,7.001607e-05,0.000106163236,1.0774105e-05,6.341739e-05,5.2303807e-05
slide_0570__patch_0882812.png,0.24283433,0.37689254,0.27149007,0.0015573669,0.00018672609,0.00037659088,0.097522736,0.0062716026,0.00067945896,0.0004793801,0.00049252505,0.0010469606,0.00016967265
slide_0610__patch_0009134.png,0.99927944,0.00035729434,1.1141691e-05,7.2320754e-06,4.8819795e-05,3.1153562e-05,6.157415e-05,1.8114406e-05,3.5350393e-05,7.891324e-05,6.4937863e-06,2.7938524e-05,3.6485646e-05
slide_0610__patch_0038591.png,0.9992225,0.00029512955,9.507157e-06,6.2998624e-06,5.193225e-05,3.0253676e-05,2.3779468e-05,2.0199204e-05,5.7818866e-05,0.00020929874,1.0900019e-05,3.2426702e-05,3.0079393e-05
slide_0610__patch_0048329.png,0.99910647,0.0005148416,9.74983e-06,6.5961967e-06,3.9143597e-05,2.3449822e-05,4.4368913e-05,1.5801525e-05,5.6187033e-05,0.000100355064,7.65189e-06,3.086209e-05,4.4424338e-05
slide_0610__patch_0101915.png,0.9994363,0.00028711645,1.869032e-05,7.0873984e-06,2.433791e-05,1.5738153e-05,4.1225252e-05,1.3584471e-05,4.8309306e-05,6.490549e-05,6.8690147e-06,1.3674404e-05,2.2087068e-05
slide_0610__patch_0117244.png,0.99901605,0.00056305935,1.270615e-05,5.7831207e-06,4.581416e-05,3.999054e-05,4.2169006e-05,1.6698034e-05,5.999726e-05,0.00012597626,1.6602033e-05,3.3102082e-05,2.2106075e-05
slide_0610__patch_0175696.png,0.9993143,0.00023449298,9.385803e-06,1.1738422e-05,3.3202115e-05,5.381044e-05,3.7392925e-05,2.1049735e-05,6.359853e-05,0.0001395758,1.3596291e-05,4.174809e-05,2.613426e-05
slide_0610__patch_0200315.png,0.99874496,0.0008722713,1.3113057e-05,4.447499e-06,5.9265618e-05,3.873276e-05,3.0657415e-05,1.5370859e-05,5.3835924e-05,8.08196e-05,9.314294e-06,4.090527e-05,3.616786e-05
slide_0610__patch_0208019.png,0.9994906,8.367478e-05,1.1836107e-05,1.18586695e-05,3.08027e-05,5.426854e-05,0.0001199654,2.1834952e-05,3.2689546e-05,7.249568e-05,6.4544233e-06,3.382515e-05,2.968044e-05
slide_0610__patch_0214589.png,0.99938464,9.201671e-05,7.3451124e-06,1.7315813e-05,3.6983474e-05,4.210976e-05,6.9514506e-05,2.1474707e-05,7.955268e-05,0.00017636629,1.442108e-05,3.0215702e-05,2.8039594e-05
slide_0610__patch_0276834.png,0.9994747,0.00015561206,1.0153267e-05,1.1709153e-05,2.3210761e-05,3.2633703e-05,4.92285e-05,1.888968e-05,5.1577892e-05,0.00012279335,7.565074e-06,1.8350509e-05,2.3556138e-05
slide_0610__patch_0332364.png,0.9994204,0.0002579928,1.4457468e-05,8.895299e-06,2.8969518e-05,2.7367927e-05,3.8839247e-05,1.5131094e-05,4.227048e-05,9.382258e-05,8.978491e-06,2.1671523e-05,2.1129345e-05
slide_0610__patch_0337008.png,0.997855,0.00025004311,1.6746637e-05,2.6746457e-05,0.00014700636,4.3627944e-05,0.001167804,3.8033377e-05,5.595975e-05,0.0002851024,9.634401e-06,3.3305234e-05,7.1000024e-05
slide_0610__patch_0349990.png,0.9994111,0.00022834894,1.9542349e-05,8.309079e-06,2.01226e-05,2.9709625e-05,9.411188e-05,1.6369515e-05,2.9165541e-05,9.179388e-05,5.0130593e-06,1.3081955e-05,3.331279e-05
slide_0610__patch_0362689.png,0.9994941,0.00020432813,1.8286888e-05,4.8831193e-06,4.928061e-05,1.4105498e-05,6.010095e-05,1.1697996e-05,4.6984263e-05,4.566043e-05,5.424412e-06,1.9426474e-05,2.578818e-05
slide_0610__patch_0379523.png,0.9995952,8.137826e-05,1.3517563e-05,1.2121307e-05,2.6427138e-05,2.9496254e-05,5.9652582e-05,1.9781028e-05,4.4826415e-05,6.6677814e-05,6.3548637e-06,2.7966176e-05,1.6719348e-05
slide_0610__patch_0398693.png,0.9994875,0.000100568315,8.143396e-06,1.1991464e-05,3.4496028e-05,4.841394e-05,7.0735034e-05,2.1313155e-05,5.756644e-05,9.383747e-05,1.2726716e-05,3.1678257e-05,2.106266e-05
slide_0610__patch_0403124.png,0.99959475,8.7608685e-05,1.0931411e-05,8.798904e-06,3.3208806e-05,2.8663211e-05,7.17159e-05,1.9192965e-05,4.1812687e-05,5.1547893e-05,5.8031987e-06,2.0971573e-05,2.5058334e-05
slide_0610__patch_0464449.png,0.99828315,0.0012532368,5.0475584e-05,1.5387035e-05,1.9424195e-05,2.7514876e-05,8.413283e-05,1.5783671e-05,3.5485198e-05,0.00017119743,7.7192435e-06,1.19744445e-05,2.4570058e-05
slide_0610__patch_0487073.png,0.9989742,0.00072752807,3.166419e-05,7.106376e-06,2.6127036e-05,1.4304327e-05,4.876924e-05,1.14072e-05,4.1599254e-05,5.268432e-05,4.815211e-06,2.0143942e-05,3.9765786e-05
slide_0610__patch_0517139.png,0.99939847,0.00012907422,8.60556e-06,1.2551107e-05,4.4630608e-05,2.6423979e-05,8.443127e-05,1.836173e-05,5.352272e-05,0.00014317072,8.695316e-06,1.834883e-05,5.3818716e-05
slide_0610__patch_0553305.png,0.9988298,0.00039270948,1.9645626e-05,6.4851965e-06,6.1086124e-05,2.7755364e-05,4.729643e-05,2.8696068e-05,3.22013e-05,0.00044967982,2.146948e-05,3.7101665e-05,4.6043697e-05
slide_0610__patch_0593970.png,0.99820435,0.0013982456,2.5131792e-05,6.1542137e-06,4.921303e-05,4.5499077e-05,3.0414782e-05,1.3686103e-05,4.2418218e-05,0.00010063211,1.3575971e-05,3.899269e-05,3.167019e-05
slide_0610__patch_0748047.png,0.99920684,0.0003299803,1.5818401e-05,9.929935e-06,1.782671e-05,4.2025647e-05,4.2543055e-05,2.187439e-05,6.578574e-05,0.00019470286,1.1795824e-05,2.1194852e-05,1.9716457e-05
slide_0610__patch_0766044.png,0.9985948,0.0008662664,1.33238555e-05,5.112573e-06,6.4592714e-05,3.937313e-05,6.3010375e-05,1.7551698e-05,7.0483264e-05,0.00017838244,1.4992104e-05,3.1012944e-05,4.1168783e-05
slide_0610__patch_0786244.png,0.9996087,9.18517e-05,1.1848674e-05,1.1767876e-05,2.4611483e-05,2.0638321e-05,6.378518e-05,1.758427e-05,4.23771e-05,5.8916867e-05,5.837205e-06,2.0199013e-05,2.1847613e-05
slide_0610__patch_0816386.png,0.99947876,0.00024064736,1.737844e-05,7.2001653e-06,2.5859228e-05,1.5458474e-05,5.9962054e-05,9.902919e-06,3.6299905e-05,5.4446893e-05,6.994584e-06,3.3602708e-05,1.3489731e-05
slide_0610__patch_0866691.png,0.99941146,0.00015899458,1.0899035e-05,1.0021414e-05,4.0734816e-05,3.816892e-05,9.116256e-05,2.5088384e-05,4.1765372e-05,0.00011927999,7.5805924e-06,2.0681766e-05,2.4138955e-05
slide_0610__patch_0871820.png,0.99923944,0.00018374248,1.6918446e-05,1.2913784e-05,2.5707956e-05,2.8504646e-05,0.0001979647,2.4519755e-05,4.0026312e-05,0.0001568864,6.2531603e-06,2.2765953e-05,4.4476372e-05
slide_0610__patch_1019548.png,0.99941397,0.0002581777,1.4043591e-05,6.089944e-06,4.1132043e-05,2.9998315e-05,2.9226294e-05,1.580957e-05,5.8135785e-05,6.8342655e-05,1.1861109e-05,3.635953e-05,1.6946738e-05
slide_0628__patch_0373789.png,0.99892586,0.0007715439,5.346166e-05,4.9260934e-06,2.394698e-05,1.7522107e-05,5.555656e-05,1.3132378e-05,2.3217248e-05,5.845617e-05,3.835575e-06,2.3501503e-05,2.5007248e-05
slide_0659__patch_0026056.png,0.9968514,0.0025118326,0.00012705606,4.4073417e-06,0.00011990129,3.21668e-05,9.9998484e-05,8.478934e-06,2.203257e-05,0.0001397842,9.714121e-06,3.2991255e-05,4.040431e-05
slide_0659__patch_0053534.png,0.99614966,0.0028385792,5.4696837e-05,5.7717043e-06,9.187696e-05,5.9999784e-05,0.00010679564,1.8960189e-05,1.607512e-05,0.00055093796,3.721707e-05,2.1773069e-05,4.7719986e-05
slide_0659__patch_0085249.png,0.997936,0.0013775462,4.5245644e-05,9.127472e-06,3.8580263e-05,5.444634e-05,0.00036598538,3.060052e-05,2.9372128e-05,6.2587256e-05,1.3042381e-05,1.1039934e-05,2.64408e-05
slide_0659__patch_0213602.png,0.9964617,0.0024050316,8.490655e-05,9.26471e-06,5.8927693e-05,9.768202e-05,0.0006196592,3.389588e-05,3.0405117e-05,0.00010090319,1.793907e-05,1.3307724e-05,6.638922e-05
slide_0659__patch_0246869.png,0.98382866,0.015071193,0.0003279541,1.3841714e-05,0.00011046027,6.216259e-05,0.00021180547,2.392487e-05,3.428014e-05,0.00022520425,3.0425863e-05,2.1128668e-05,3.9002694e-05
slide_0659__patch_0247177.png,0.99514306,0.002679027,6.115971e-05,9.568621e-06,0.00010600933,0.00012377421,0.00021496849,2.9316472e-05,1.5425623e-05,0.0014930726,4.70901e-05,2.2470302e-05,5.509108e-05
slide_0659__patch_0358017.png,0.99201524,0.0073798806,0.00014221891,7.0033516e-06,0.0001238068,3.1777756e-05,0.00010112432,1.3567807e-05,1.4390514e-05,6.584498e-05,1.1762302e-05,4.1866107e-05,5.1448333e-05
slide_0659__patch_0395026.png,0.9918292,0.007311247,0.00018904395,1.0057274e-05,5.5464763e-05,6.821997e-05,0.0002720372,2.5941452e-05,1.3560142e-05,0.00014653253,1.885291e-05,1.7441365e-05,4.2358657e-05
slide_0659__patch_0417955.png,0.9980908,0.0013829927,6.774435e-05,4.7593494e-06,4.4428045e-05,3.4287586e-05,0.00021502006,1.66259e-05,1.1407008e-05,7.662822e-05,1.2244447e-05,2.0159247e-05,2.286552e-05
slide_0659__patch_0515852.png,0.9981882,0.0012529406,2.796535e-05,6.862367e-06,4.2339932e-05,6.1527615e-05,0.00021060804,2.4982088e-05,2.4890242e-05,0.0001100714,1.2211775e-05,1.6767333e-05,2.0589741e-05
slide_0659__patch_0530339.png,0.97859335,0.019193174,0.0010934564,1.9112795e-05,7.9148595e-05,5.8336533e-05,0.00061641843,4.1150503e-05,3.6521706e-05,0.00017859951,2.6531237e-05,1.2718056e-05,5.1438274e-05
slide_0659__patch_0560248.png,0.9937312,0.0047865924,0.00012386695,1.2487065e-05,7.724969e-05,8.116508e-05,0.00086947356,3.8423128e-05,2.5385747e-05,0.00015087283,2.544159e-05,1.1305528e-05,6.660044e-05
slide_0659__patch_0603484.png,0.99541026,0.003937004,0.00012057208,9.47937e-06,4.1296924e-05,6.58538e-05,0.00022630607,2.751564e-05,2.0396023e-05,7.886765e-05,1.8141187e-05,1.405628e-05,3.0210276e-05
slide_0659__patch_0613301.png,0.99906224,0.00034033204,1.9127647e-05,9.157393e-06,2.807319e-05,3.9217146e-05,0.00026972208,3.1040363e-05,4.6033598e-05,0.00010380145,1.2797241e-05,1.2715781e-05,2.5604775e-05
slide_0659__patch_0712562.png,0.9677325,0.029761204,0.0011268255,3.774405e-05,9.3470444e-05,4.6696037e-05,0.00088023796,5.8201513e-05,6.286222e-05,0.000107874876,2.85503e-05,1.4092748e-05,4.9866117e-05
slide_0659__patch_0747193.png,0.98521185,0.013912163,0.00019338173,7.83571e-06,0.00014112344,5.36073e-05,0.00022540239,1.4096492e-05,1.7383869e-05,0.00010620017,2.3589424e-05,4.9821225e-05,4.3493652e-05
slide_0659__patch_0818610.png,0.99841,0.0010701021,4.8616213e-05,7.5032503e-06,2.5711122e-05,2.937196e-05,0.00022085302,2.3999595e-05,2.5555235e-05,9.729416e-05,1.3712075e-05,9.666354e-06,1.7559516e-05
slide_0659__patch_0855445.png,0.9508706,0.04705387,0.0004278148,1.5992042e-05,0.00021125014,0.00010916766,0.00090449624,2.7710836e-05,1.997517e-05,0.00018715225,2.2739423e-05,0.00010555735,4.364735e-05
slide_0659__patch_1012394.png,0.99359834,0.004964849,0.00033483628,1.6445867e-05,6.505261e-05,4.5215336e-05,0.00079844106,3.0301502e-05,2.3596382e-05,5.2503507e-05,1.4193037e-05,1.6552563e-05,3.9638675e-05
slide_0694__patch_0315890.png,0.013881618,0.5623068,0.42182824,0.0008601242,5.284323e-05,9.737958e-05,0.00018219346,9.7601434e-05,4.614183e-05,0.00045041417,4.9696428e-05,8.611308e-05,6.087104e-05
slide_0720__patch_0746742.png,0.98881286,0.0010733957,4.6343263e-05,1.0121657e-05,9.54805e-05,0.00014444567,0.0004502519,0.00012020815,0.00018134607,0.008104561,4.447986e-05,3.0458259e-05,0.0008861104
slide_0749__patch_0199845.png,0.9921536,0.001324141,1.3802953e-05,9.55117e-05,0.0004520435,9.113156e-05,0.0008218322,0.000154564,0.0022396757,0.0003449817,1.331205e-05,0.00046768528,0.001827848
slide_0749__patch_0295767.png,0.9963116,0.0020844943,1.105443e-05,1.2947265e-05,0.00019864025,6.4327076e-05,0.00047749787,9.372923e-05,0.00029765253,0.0002486534,7.5205494e-06,0.00012269845,6.919391e-05
slide_0773__patch_0105385.png,0.9939658,0.005352341,0.00013088291,1.1158326e-05,3.4135293e-05,2.2317494e-05,0.00019689364,1.2316606e-05,0.00011718537,8.2689825e-05,9.720537e-06,4.435177e-05,2.0270565e-05
slide_0773__patch_0337218.png,0.99734527,0.0013972648,1.5064668e-05,3.1390817e-05,6.852313e-05,6.447185e-05,0.00041885767,5.219143e-05,0.00019106294,0.0002306275,7.569503e-06,0.00011012212,6.76436e-05
slide_0773__patch_0961165.png,0.9966755,0.0018355555,5.0696002e-05,2.676329e-05,4.4492113e-05,3.1042557e-05,0.0006902995,3.135296e-05,0.00047098676,7.223684e-05,6.282965e-06,2.949743e-05,3.5242745e-05
slide_0775__patch_0306005.png,0.9992454,8.437615e-05,5.2680552e-06,1.9849871e-05,5.9017573e-05,4.1622458e-05,0.0002735673,1.9824276e-05,6.147043e-05,8.6096225e-05,8.60933e-06,5.7011945e-05,3.7939153e-05
slide_0775__patch_0352816.png,0.9993174,0.00025502624,5.9263148e-06,6.8484574e-06,0.0001038133,2.4737481e-05,4.324674e-05,1.9971922e-05,5.7874833e-05,8.2332466e-05,1.0500782e-05,4.185582e-05,3.0403544e-05
slide_0775__patch_0840459.png,0.99934655,0.00023496101,7.8419735e-06,1.02691365e-05,6.196928e-05,2.0983889e-05,0.000106864696,1.30281e-05,4.1808526e-05,9.758596e-05,7.6969945e-06,2.4352583e-05,2.6106782e-05
slide_0787__patch_0229747.png,0.89455116,0.10096226,0.0033838977,8.6399275e-05,0.00014328789,4.9609538e-05,0.00013618646,3.7925205e-05,0.00011324383,0.00032204084,9.644617e-06,0.00011697784,8.735047e-05
slide_0787__patch_0913988.png,0.9917882,0.0060275355,0.00022995046,7.922252e-05,0.00013199981,3.4614673e-05,0.00045054327,0.0001002511,0.00030968842,0.0006615049,4.141007e-06,6.649463e-05,0.000115852185
slide_0792__patch_0088761.png,0.9955491,0.0039805574,4.7240905e-05,6.2464383e-06,3.0287365e-05,3.0358187e-05,0.00010077079,3.111257e-05,4.9247446e-05,0.00011813521,8.519373e-06,2.8949478e-05,1.9495646e-05
slide_0792__patch_0402374.png,0.8028003,0.19199678,0.0042628148,3.4277968e-05,6.53276e-05,7.6151475e-05,0.00012416037,3.6782083e-05,5.8056157e-05,0.0003453863,4.4655382e-05,7.706316e-05,7.821778e-05
slide_0792__patch_0458048.png,0.8833873,0.11474632,0.00040546063,1.4774909e-05,0.00010218886,0.00021941077,0.0004257711,5.714357e-05,8.694694e-05,0.00035311482,3.111969e-05,0.00011861726,5.1803e-05
slide_0825__patch_0030713.png,0.9991716,0.00023614969,0.00015619502,1.7187967e-05,6.100018e-05,5.345938e-06,5.0608898e-05,1.6237025e-05,0.000100827754,4.1846673e-05,2.4087967e-06,4.6884204e-05,9.374011e-05
slide_0825__patch_0049609.png,0.9979054,0.0013245431,0.00030029903,3.4044842e-05,5.7538597e-05,6.9153893e-06,8.6624714e-05,1.7200564e-05,5.370168e-05,0.00012528837,2.7564452e-06,1.325918e-05,7.244878e-05
